,season,clubs_name,round,promoted,game,win,draw,lose,goals,g_difference,pts,team_pos,key
388,2016,Hapoel Beer Sheva,5,0,Championship Round,5,0,0,12:2,10,15,1,Championship Round - 5 - 2016 - Hapoel Beer Sheva
389,2016,Maccabi Tel Aviv,5,0,Championship Round,3,1,1,9:2,7,10,2,Championship Round - 5 - 2016 - Maccabi Tel Aviv
390,2016,Beitar Jerusalem,5,0,Championship Round,2,1,2,7:6,1,7,3,Championship Round - 5 - 2016 - Beitar Jerusalem
391,2016,Maccabi Haifa,5,0,Championship Round,2,0,3,4:10,-6,6,4,Championship Round - 5 - 2016 - Maccabi Haifa
392,2016,Bnei Sakhnin,5,0,Championship Round,2,0,3,3:9,-6,6,5,Championship Round - 5 - 2016 - Bnei Sakhnin
393,2016,Maccabi Petah Tikva,5,0,Championship Round,0,0,5,1:7,-6,0,6,Championship Round - 5 - 2016 - Maccabi Petah Tikva
394,2016,Hapoel Beer Sheva,6,0,Championship Round,6,0,0,13:2,11,18,1,Championship Round - 6 - 2016 - Hapoel Beer Sheva
395,2016,Maccabi Tel Aviv,6,0,Championship Round,4,1,1,12:3,9,13,2,Championship Round - 6 - 2016 - Maccabi Tel Aviv
396,2016,Beitar Jerusalem,6,0,Championship Round,3,1,2,9:7,2,10,3,Championship Round - 6 - 2016 - Beitar Jerusalem
397,2016,Maccabi Haifa,6,0,Championship Round,2,0,4,4:11,-7,6,4,Championship Round - 6 - 2016 - Maccabi Haifa
398,2016,Bnei Sakhnin,6,0,Championship Round,2,0,4,4:12,-8,6,5,Championship Round - 6 - 2016 - Bnei Sakhnin
399,2016,Maccabi Petah Tikva,6,0,Championship Round,0,0,6,2:9,-7,0,6,Championship Round - 6 - 2016 - Maccabi Petah Tikva
400,2016,Hapoel Beer Sheva,7,0,Championship Round,7,0,0,15:3,12,21,1,Championship Round - 7 - 2016 - Hapoel Beer Sheva
401,2016,Maccabi Tel Aviv,7,0,Championship Round,4,1,2,13:5,8,13,2,Championship Round - 7 - 2016 - Maccabi Tel Aviv
402,2016,Beitar Jerusalem,7,0,Championship Round,4,1,2,11:7,4,13,3,Championship Round - 7 - 2016 - Beitar Jerusalem
403,2016,Bnei Sakhnin,7,0,Championship Round,2,0,5,4:13,-9,6,4,Championship Round - 7 - 2016 - Bnei Sakhnin
404,2016,Maccabi Haifa,7,0,Championship Round,2,0,5,4:13,-9,6,5,Championship Round - 7 - 2016 - Maccabi Haifa
405,2016,Maccabi Petah Tikva,7,0,Championship Round,1,0,6,3:9,-6,3,6,Championship Round - 7 - 2016 - Maccabi Petah Tikva
406,2016,Hapoel Beer Sheva,8,0,Championship Round,7,1,0,16:4,12,22,1,Championship Round - 8 - 2016 - Hapoel Beer Sheva
407,2016,Maccabi Tel Aviv,8,0,Championship Round,5,1,2,15:5,10,16,2,Championship Round - 8 - 2016 - Maccabi Tel Aviv
408,2016,Beitar Jerusalem,8,0,Championship Round,5,1,2,16:8,8,16,3,Championship Round - 8 - 2016 - Beitar Jerusalem
409,2016,Maccabi Haifa,8,0,Championship Round,2,0,6,4:15,-11,6,4,Championship Round - 8 - 2016 - Maccabi Haifa
410,2016,Bnei Sakhnin,8,0,Championship Round,2,0,6,5:18,-13,6,5,Championship Round - 8 - 2016 - Bnei Sakhnin
411,2016,Maccabi Petah Tikva,8,0,Championship Round,1,1,6,4:10,-6,4,6,Championship Round - 8 - 2016 - Maccabi Petah Tikva
412,2016,Hapoel Beer Sheva,9,0,Championship Round,7,2,0,17:5,12,23,1,Championship Round - 9 - 2016 - Hapoel Beer Sheva
413,2016,Beitar Jerusalem,9,0,Championship Round,5,2,2,17:9,8,17,2,Championship Round - 9 - 2016 - Beitar Jerusalem
414,2016,Maccabi Tel Aviv,9,0,Championship Round,5,1,3,16:7,9,16,3,Championship Round - 9 - 2016 - Maccabi Tel Aviv
415,2016,Bnei Sakhnin,9,0,Championship Round,3,0,6,6:18,-12,9,4,Championship Round - 9 - 2016 - Bnei Sakhnin
