match_date,kot,round_type,season_round,home_team,away_team,home_position,away_position,underdog,home_score,away_score,referee,stadium,attendance,season
25/08/2018,18:30:00,Regular round,1,Hapoel Haifa,Maccabi Netanya,1,14,Maccabi Netanya,5,0,Gal Leibovitz,Sammy Ofer Stadium,5000,2018/2019
25/08/2018,19:45:00,Regular round,1,Ironi Kiryat Shmona,Hapoel Beer Sheva,7,6,Ironi Kiryat Shmona,1,1,Erez Papir,Kiryat Shmona Municipal Stadium,2100,2018/2019
26/08/2018,18:00:00,Regular round,1,Ihud Bnei Sakhnin,Hapoel Raanana,8,9,Hapoel Raanana,0,0,Roi Reinshreiber,Doha Stadium,1510,2018/2019
26/08/2018,20:00:00,Regular round,1,Maccabi Tel Aviv,Maccabi Haifa,3,12,Maccabi Haifa,2,0,Ziv Adler,Netanya Stadium,12359,2018/2019
27/08/2018,19:30:00,Regular round,1,Maccabi Petah Tikva,Beitar Jerusalem,2,13,Beitar Jerusalem,4,1,Alon Yefet,HaMoshava Stadium,9500,2018/2019
01/09/2018,17:00:00,Regular round,2,Hapoel Raanana,Ironi Kiryat Shmona,4,12,Ironi Kiryat Shmona,2,1,Odeh Na'al,Ramat Gan Stadium,400,2018/2019
01/09/2018,17:45:00,Regular round,2,Maccabi Haifa,FC Ashdod,6,8,FC Ashdod,2,0,David Fucsman,Sammy Ofer Stadium,13174,2018/2019
01/09/2018,19:00:00,Regular round,2,Maccabi Netanya,Ihud Bnei Sakhnin,13,10,Maccabi Netanya,1,1,Igal Frid,Netanya Stadium,3900,2018/2019
01/09/2018,19:45:00,Regular round,2,Hapoel Tel Aviv,Hapoel Haifa,7,5,Hapoel Tel Aviv,1,0,Daniel Bar Natan,HaMoshava Stadium,6500,2018/2019
02/09/2018,18:00:00,Regular round,2,Bnei Yehuda Tel Aviv,Maccabi Petah Tikva,11,2,Bnei Yehuda Tel Aviv,2,2,Liran Liany,HaMoshava Stadium,1200,2018/2019
02/09/2018,20:15:00,Regular round,2,Hapoel Beer Sheva,Maccabi Tel Aviv,9,3,Hapoel Beer Sheva,1,1,Orel Grinfeld,Toto Jacob Turner Stadium,15231,2018/2019
03/09/2018,19:30:00,Regular round,2,Beitar Jerusalem,Hapoel Hadera,14,1,Beitar Jerusalem,0,1,Shalom Ben Avraham,Teddy-Kollek-Stadion,10000,2018/2019
15/09/2018,17:00:00,Regular round,3,Maccabi Tel Aviv,Hapoel Raanana,1,9,Hapoel Raanana,4,1,Gal Leibovitz,Netanya Stadium,10724,2018/2019
15/09/2018,18:00:00,Regular round,3,Maccabi Petah Tikva,Hapoel Hadera,4,2,Maccabi Petah Tikva,1,1,Eli Hacmon,HaMoshava Stadium,1700,2018/2019
15/09/2018,18:45:00,Regular round,3,Ihud Bnei Sakhnin,Hapoel Tel Aviv,10,8,Ihud Bnei Sakhnin,1,1,Ziv Adler,Doha Stadium,4000,2018/2019
15/09/2018,19:30:00,Regular round,3,FC Ashdod,Hapoel Beer Sheva,3,12,Hapoel Beer Sheva,1,0,Idan Leiba,Yud-Alef Stadion,4300,2018/2019
16/09/2018,18:00:00,Regular round,3,Ironi Kiryat Shmona,Maccabi Netanya,6,14,Maccabi Netanya,1,0,Ohad Asulin,Kiryat Shmona Municipal Stadium,700,2018/2019
16/09/2018,19:30:00,Regular round,3,Bnei Yehuda Tel Aviv,Maccabi Haifa,11,7,Bnei Yehuda Tel Aviv,1,1,Alon Yefet,HaMoshava Stadium,6070,2018/2019
17/09/2018,20:00:00,Regular round,3,Hapoel Haifa,Beitar Jerusalem,5,13,Beitar Jerusalem,2,2,Erez Papir,Sammy Ofer Stadium,8730,2018/2019
22/09/2018,17:00:00,Regular round,4,Hapoel Tel Aviv,Ironi Kiryat Shmona,6,5,Hapoel Tel Aviv,0,0,David Fucsman,HaMoshava Stadium,6059,2018/2019
22/09/2018,17:45:00,Regular round,4,Hapoel Raanana,FC Ashdod,7,4,Hapoel Raanana,1,1,Orel Grinfeld,Ramat Gan Stadium,331,2018/2019
22/09/2018,18:45:00,Regular round,4,Maccabi Haifa,Maccabi Petah Tikva,9,3,Maccabi Haifa,1,2,Igal Frid,Sammy Ofer Stadium,14330,2018/2019
22/09/2018,19:30:00,Regular round,4,Maccabi Netanya,Maccabi Tel Aviv,14,1,Maccabi Netanya,1,2,Daniel Bar Natan,Netanya Stadium,7700,2018/2019
24/09/2018,18:00:00,Regular round,4,Hapoel Hadera,Hapoel Haifa,2,8,Hapoel Haifa,2,0,Liran Liany,Netanya Stadium,3000,2018/2019
24/09/2018,19:00:00,Regular round,4,Hapoel Beer Sheva,Bnei Yehuda Tel Aviv,13,12,Hapoel Beer Sheva,0,0,Roi Reinshreiber,Toto Jacob Turner Stadium,14969,2018/2019
24/09/2018,20:00:00,Regular round,4,Beitar Jerusalem,Ihud Bnei Sakhnin,10,11,Ihud Bnei Sakhnin,3,2,Eitan Shmuelevic,Teddy-Kollek-Stadion,20000,2018/2019
29/09/2018,17:00:00,Regular round,5,Maccabi Petah Tikva,Hapoel Haifa,3,8,Hapoel Haifa,1,1,Ziv Adler,HaMoshava Stadium,1800,2018/2019
29/09/2018,17:45:00,Regular round,5,Ihud Bnei Sakhnin,Hapoel Hadera,14,1,Ihud Bnei Sakhnin,1,2,Shalom Ben Avraham,Doha Stadium,2400,2018/2019
29/09/2018,18:30:00,Regular round,5,FC Ashdod,Maccabi Netanya,5,12,Maccabi Netanya,1,4,Odeh Na'al,Yud-Alef Stadion,1900,2018/2019
29/09/2018,19:30:00,Regular round,5,Ironi Kiryat Shmona,Beitar Jerusalem,4,13,Beitar Jerusalem,2,0,Erez Papir,Kiryat Shmona Municipal Stadium,4400,2018/2019
01/10/2018,18:00:00,Regular round,5,Bnei Yehuda Tel Aviv,Hapoel Raanana,6,10,Hapoel Raanana,3,0,Idan Leiba,HaMoshava Stadium,980,2018/2019
01/10/2018,19:00:00,Regular round,5,Maccabi Haifa,Hapoel Beer Sheva,9,11,Hapoel Beer Sheva,0,0,Liran Liany,Sammy Ofer Stadium,19431,2018/2019
01/10/2018,20:00:00,Regular round,5,Maccabi Tel Aviv,Hapoel Tel Aviv,2,7,Hapoel Tel Aviv,0,0,Alon Yefet,Netanya Stadium,12234,2018/2019
06/10/2018,17:00:00,Regular round,6,Hapoel Raanana,Maccabi Haifa,11,10,Hapoel Raanana,1,1,Erez Papir,Ramat Gan Stadium,4000,2018/2019
06/10/2018,17:45:00,Regular round,6,Hapoel Haifa,Ihud Bnei Sakhnin,12,9,Hapoel Haifa,0,3,Eli Hacmon,Sammy Ofer Stadium,3700,2018/2019
06/10/2018,18:45:00,Regular round,6,Maccabi Netanya,Bnei Yehuda Tel Aviv,13,3,Maccabi Netanya,1,3,Ohad Asulin,Netanya Stadium,5400,2018/2019
06/10/2018,19:30:00,Regular round,6,Hapoel Beer Sheva,Maccabi Petah Tikva,7,4,Hapoel Beer Sheva,4,1,Gal Leibovitz,Toto Jacob Turner Stadium,12673,2018/2019
07/10/2018,18:00:00,Regular round,6,Hapoel Hadera,Ironi Kiryat Shmona,1,5,Ironi Kiryat Shmona,1,0,Aviad Shiloah,Netanya Stadium,2200,2018/2019
07/10/2018,20:00:00,Regular round,6,Beitar Jerusalem,Maccabi Tel Aviv,14,2,Beitar Jerusalem,0,2,Roi Reinshreiber,Teddy-Kollek-Stadion,18500,2018/2019
08/10/2018,19:30:00,Regular round,6,Hapoel Tel Aviv,FC Ashdod,8,6,Hapoel Tel Aviv,0,0,Daniel Bar Natan,HaMoshava Stadium,5700,2018/2019
20/10/2018,16:00:00,Regular round,7,Maccabi Tel Aviv,Hapoel Hadera,1,2,Hapoel Hadera,4,0,Idan Leiba,Netanya Stadium,12123,2018/2019
20/10/2018,18:00:00,Regular round,7,Ironi Kiryat Shmona,Hapoel Haifa,6,11,Hapoel Haifa,1,1,Eitan Shmuelevic,Kiryat Shmona Municipal Stadium,1000,2018/2019
20/10/2018,18:15:00,Regular round,7,Bnei Yehuda Tel Aviv,Hapoel Tel Aviv,3,8,Hapoel Tel Aviv,0,0,Igal Frid,HaMoshava Stadium,5000,2018/2019
20/10/2018,19:30:00,Regular round,7,Hapoel Beer Sheva,Hapoel Raanana,4,13,Hapoel Raanana,2,0,David Fucsman,Toto Jacob Turner Stadium,12769,2018/2019
21/10/2018,19:00:00,Regular round,7,Maccabi Petah Tikva,Ihud Bnei Sakhnin,5,9,Ihud Bnei Sakhnin,0,0,Alon Yefet,HaMoshava Stadium,1000,2018/2019
21/10/2018,20:00:00,Regular round,7,FC Ashdod,Beitar Jerusalem,7,14,Beitar Jerusalem,1,1,Liran Liany,Yud-Alef Stadion,5060,2018/2019
22/10/2018,20:00:00,Regular round,7,Maccabi Haifa,Maccabi Netanya,12,10,Maccabi Haifa,0,2,Shalom Ben Avraham,Sammy Ofer Stadium,13916,2018/2019
27/10/2018,17:00:00,Regular round,8,Hapoel Raanana,Maccabi Petah Tikva,10,6,Hapoel Raanana,1,0,Odeh Na'al,Ramat Gan Stadium,450,2018/2019
27/10/2018,17:00:00,Regular round,8,Ihud Bnei Sakhnin,Ironi Kiryat Shmona,12,4,Ihud Bnei Sakhnin,0,3,David Fucsman,Doha Stadium,1000,2018/2019
27/10/2018,18:15:00,Regular round,8,Maccabi Netanya,Hapoel Beer Sheva,7,5,Maccabi Netanya,1,0,Erez Papir,Netanya Stadium,7200,2018/2019
27/10/2018,19:30:00,Regular round,8,Beitar Jerusalem,Bnei Yehuda Tel Aviv,14,3,Beitar Jerusalem,1,5,Eli Hacmon,Teddy-Kollek-Stadion,9500,2018/2019
28/10/2018,18:00:00,Regular round,8,Hapoel Hadera,FC Ashdod,2,9,FC Ashdod,3,2,Snir Levi,Netanya Stadium,1700,2018/2019
28/10/2018,19:30:00,Regular round,8,Hapoel Haifa,Maccabi Tel Aviv,13,1,Hapoel Haifa,1,3,Daniel Bar Natan,Sammy Ofer Stadium,5983,2018/2019
29/10/2018,20:00:00,Regular round,8,Hapoel Tel Aviv,Maccabi Haifa,11,8,Hapoel Tel Aviv,1,2,Ziv Adler,HaMoshava Stadium,8500,2018/2019
03/11/2018,15:00:00,Regular round,9,Hapoel Raanana,Maccabi Netanya,11,6,Hapoel Raanana,1,2,Roi Reinshreiber,Netanya Stadium,1920,2018/2019
03/11/2018,17:00:00,Regular round,9,Maccabi Petah Tikva,Ironi Kiryat Shmona,7,4,Maccabi Petah Tikva,0,1,Idan Leiba,HaMoshava Stadium,1100,2018/2019
03/11/2018,17:10:00,Regular round,9,FC Ashdod,Hapoel Haifa,10,8,FC Ashdod,0,3,Alon Yefet,Yud-Alef Stadion,1200,2018/2019
03/11/2018,19:30:00,Regular round,9,Maccabi Tel Aviv,Ihud Bnei Sakhnin,1,14,Ihud Bnei Sakhnin,3,0,Igal Frid,Netanya Stadium,9820,2018/2019
04/11/2018,18:00:00,Regular round,9,Bnei Yehuda Tel Aviv,Hapoel Hadera,3,2,Bnei Yehuda Tel Aviv,2,0,Gal Leibovitz,HaMoshava Stadium,3000,2018/2019
04/11/2018,19:30:00,Regular round,9,Hapoel Beer Sheva,Hapoel Tel Aviv,5,12,Hapoel Tel Aviv,2,1,Daniel Bar Natan,Toto Jacob Turner Stadium,15500,2018/2019
05/11/2018,20:00:00,Regular round,9,Maccabi Haifa,Beitar Jerusalem,9,13,Beitar Jerusalem,1,2,Orel Grinfeld,Sammy Ofer Stadium,20000,2018/2019
10/11/2018,15:00:00,Regular round,10,Maccabi Netanya,Maccabi Petah Tikva,7,6,Maccabi Netanya,0,1,Eitan Shmuelevic,Netanya Stadium,5850,2018/2019
10/11/2018,17:00:00,Regular round,10,Hapoel Haifa,Bnei Yehuda Tel Aviv,11,2,Hapoel Haifa,0,2,David Fucsman,Sammy Ofer Stadium,4420,2018/2019
10/11/2018,17:15:00,Regular round,10,Hapoel Tel Aviv,Hapoel Raanana,12,10,Hapoel Tel Aviv,0,0,Ohad Asulin,HaMoshava Stadium,6000,2018/2019
10/11/2018,19:30:00,Regular round,10,Hapoel Hadera,Maccabi Haifa,3,8,Maccabi Haifa,1,2,Alon Yefet,Netanya Stadium,6500,2018/2019
11/11/2018,19:15:00,Regular round,10,Ironi Kiryat Shmona,Maccabi Tel Aviv,5,1,Ironi Kiryat Shmona,1,2,Eli Hacmon,Kiryat Shmona Municipal Stadium,4000,2018/2019
11/11/2018,20:00:00,Regular round,10,Beitar Jerusalem,Hapoel Beer Sheva,14,4,Beitar Jerusalem,2,3,Ziv Adler,Teddy-Kollek-Stadion,18133,2018/2019
12/11/2018,19:00:00,Regular round,10,Ihud Bnei Sakhnin,FC Ashdod,9,13,FC Ashdod,4,3,Shalom Ben Avraham,Doha Stadium,1500,2018/2019
01/12/2018,15:00:00,Regular round,11,Bnei Yehuda Tel Aviv,Ihud Bnei Sakhnin,3,8,Ihud Bnei Sakhnin,0,1,Idan Leiba,HaMoshava Stadium,2500,2018/2019
01/12/2018,17:15:00,Regular round,11,FC Ashdod,Ironi Kiryat Shmona,12,5,FC Ashdod,1,0,Ohad Asulin,Yud-Alef Stadion,1100,2018/2019
01/12/2018,17:30:00,Regular round,11,Hapoel Beer Sheva,Hapoel Hadera,4,2,Hapoel Beer Sheva,2,2,David Fucsman,Toto Jacob Turner Stadium,13500,2018/2019
01/12/2018,20:00:00,Regular round,11,Maccabi Petah Tikva,Maccabi Tel Aviv,6,1,Maccabi Petah Tikva,1,1,Gal Leibovitz,HaMoshava Stadium,8500,2018/2019
01/12/2018,20:00:00,Regular round,11,Maccabi Haifa,Hapoel Haifa,11,10,Maccabi Haifa,1,3,Alon Yefet,Sammy Ofer Stadium,30000,2018/2019
02/12/2018,19:15:00,Regular round,11,Hapoel Raanana,Beitar Jerusalem,9,14,Beitar Jerusalem,2,1,Erez Papir,Ramat Gan Stadium,3500,2018/2019
02/12/2018,20:00:00,Regular round,11,Maccabi Netanya,Hapoel Tel Aviv,7,13,Hapoel Tel Aviv,1,1,Ziv Adler,Netanya Stadium,6200,2018/2019
04/12/2018,18:00:00,Regular round,12,Ironi Kiryat Shmona,Bnei Yehuda Tel Aviv,5,2,Ironi Kiryat Shmona,0,2,Odeh Na'al,Kiryat Shmona Municipal Stadium,950,2018/2019
04/12/2018,19:00:00,Regular round,12,Ihud Bnei Sakhnin,Maccabi Haifa,11,7,Ihud Bnei Sakhnin,0,2,Igal Frid,Doha Stadium,2500,2018/2019
04/12/2018,19:30:00,Regular round,12,Maccabi Tel Aviv,FC Ashdod,1,12,FC Ashdod,4,0,Daniel Bar Natan,Netanya Stadium,8602,2018/2019
04/12/2018,20:00:00,Regular round,12,Hapoel Haifa,Hapoel Beer Sheva,10,4,Hapoel Haifa,4,4,Orel Grinfeld,Sammy Ofer Stadium,3500,2018/2019
05/12/2018,18:00:00,Regular round,12,Hapoel Hadera,Hapoel Raanana,3,9,Hapoel Raanana,0,0,Eitan Shmuelevic,Netanya Stadium,2000,2018/2019
05/12/2018,19:00:00,Regular round,12,Maccabi Petah Tikva,Hapoel Tel Aviv,6,13,Hapoel Tel Aviv,0,0,Liran Liany,HaMoshava Stadium,2600,2018/2019
05/12/2018,20:00:00,Regular round,12,Beitar Jerusalem,Maccabi Netanya,14,8,Beitar Jerusalem,1,1,Shalom Ben Avraham,Teddy-Kollek-Stadion,8200,2018/2019
08/12/2018,15:00:00,Regular round,13,Maccabi Haifa,Ironi Kiryat Shmona,9,7,Maccabi Haifa,2,2,Ziv Adler,Sammy Ofer Stadium,10500,2018/2019
08/12/2018,17:00:00,Regular round,13,FC Ashdod,Maccabi Petah Tikva,12,8,FC Ashdod,1,1,Erez Papir,Yud-Alef Stadion,300,2018/2019
08/12/2018,17:15:00,Regular round,13,Hapoel Beer Sheva,Ihud Bnei Sakhnin,4,10,Ihud Bnei Sakhnin,1,1,Alon Yefet,Toto Jacob Turner Stadium,14000,2018/2019
08/12/2018,19:30:00,Regular round,13,Bnei Yehuda Tel Aviv,Maccabi Tel Aviv,2,1,Bnei Yehuda Tel Aviv,1,3,Roi Reinshreiber,HaMoshava Stadium,8100,2018/2019
09/12/2018,18:00:00,Regular round,13,Hapoel Raanana,Hapoel Haifa,11,6,Hapoel Raanana,0,3,David Fucsman,Ramat Gan Stadium,1000,2018/2019
09/12/2018,19:15:00,Regular round,13,Maccabi Netanya,Hapoel Hadera,5,3,Maccabi Netanya,1,0,Orel Grinfeld,Netanya Stadium,4500,2018/2019
10/12/2018,20:00:00,Regular round,13,Hapoel Tel Aviv,Beitar Jerusalem,14,13,Hapoel Tel Aviv,0,3,Eli Hacmon,HaMoshava Stadium,8200,2018/2019
15/12/2018,15:00:00,Regular round,14,Hapoel Tel Aviv,Hapoel Hadera,14,4,Hapoel Tel Aviv,1,1,Gal Leibovitz,HaMoshava Stadium,5400,2018/2019
15/12/2018,17:00:00,Regular round,14,Hapoel Raanana,Ihud Bnei Sakhnin,8,11,Ihud Bnei Sakhnin,2,1,Shalom Ben Avraham,Ramat Gan Stadium,500,2018/2019
15/12/2018,17:15:00,Regular round,14,Maccabi Netanya,Hapoel Haifa,6,5,Maccabi Netanya,1,2,Igal Frid,Netanya Stadium,6020,2018/2019
15/12/2018,19:30:00,Regular round,14,Hapoel Beer Sheva,Ironi Kiryat Shmona,3,9,Ironi Kiryat Shmona,2,1,Idan Leiba,Toto Jacob Turner Stadium,13640,2018/2019
16/12/2018,18:00:00,Regular round,14,Bnei Yehuda Tel Aviv,FC Ashdod,2,13,FC Ashdod,2,0,Eitan Shmuelevic,HaMoshava Stadium,1500,2018/2019
16/12/2018,19:30:00,Regular round,14,Beitar Jerusalem,Maccabi Petah Tikva,12,7,Beitar Jerusalem,0,0,Daniel Bar Natan,Teddy-Kollek-Stadion,8000,2018/2019
17/12/2018,20:00:00,Regular round,14,Maccabi Haifa,Maccabi Tel Aviv,10,1,Maccabi Haifa,1,3,Liran Liany,Sammy Ofer Stadium,22000,2018/2019
25/12/2018,18:30:00,Regular round,15,Maccabi Petah Tikva,Bnei Yehuda Tel Aviv,8,2,Maccabi Petah Tikva,1,1,Ohad Asulin,HaMoshava Stadium,1500,2018/2019
25/12/2018,18:30:00,Regular round,15,Ihud Bnei Sakhnin,Maccabi Netanya,12,5,Ihud Bnei Sakhnin,0,2,Odeh Na'al,Doha Stadium,1800,2018/2019
25/12/2018,20:00:00,Regular round,15,Maccabi Tel Aviv,Hapoel Beer Sheva,1,3,Hapoel Beer Sheva,3,0,Ziv Adler,Netanya Stadium,12551,2018/2019
26/12/2018,18:00:00,Regular round,15,Ironi Kiryat Shmona,Hapoel Raanana,10,9,Ironi Kiryat Shmona,1,1,Aviad Shiloah,Kiryat Shmona Municipal Stadium,400,2018/2019
26/12/2018,19:00:00,Regular round,15,Hapoel Haifa,Hapoel Tel Aviv,6,13,Hapoel Tel Aviv,1,1,Shalom Ben Avraham,Sammy Ofer Stadium,3950,2018/2019
26/12/2018,20:00:00,Regular round,15,FC Ashdod,Maccabi Haifa,14,7,FC Ashdod,0,1,Idan Leiba,Yud-Alef Stadion,2300,2018/2019
27/12/2018,19:30:00,Regular round,15,Hapoel Hadera,Beitar Jerusalem,4,11,Beitar Jerusalem,0,3,David Fucsman,Netanya Stadium,3500,2018/2019
29/12/2018,15:00:00,Regular round,16,Hapoel Raanana,Maccabi Tel Aviv,9,1,Hapoel Raanana,0,2,Roi Reinshreiber,Ramat Gan Stadium,5000,2018/2019
29/12/2018,17:00:00,Regular round,16,Maccabi Netanya,Ironi Kiryat Shmona,5,10,Ironi Kiryat Shmona,1,0,Snir Levi,Netanya Stadium,3400,2018/2019
29/12/2018,17:15:00,Regular round,16,Hapoel Beer Sheva,FC Ashdod,3,14,FC Ashdod,1,0,Daniel Bar Natan,Toto Jacob Turner Stadium,10979,2018/2019
29/12/2018,19:30:00,Regular round,16,Maccabi Haifa,Bnei Yehuda Tel Aviv,6,2,Maccabi Haifa,1,0,Erez Papir,Sammy Ofer Stadium,10348,2018/2019
30/12/2018,18:00:00,Regular round,16,Hapoel Hadera,Maccabi Petah Tikva,4,8,Maccabi Petah Tikva,3,0,Eli Hacmon,Netanya Stadium,1200,2018/2019
30/12/2018,19:30:00,Regular round,16,Hapoel Tel Aviv,Ihud Bnei Sakhnin,12,13,Ihud Bnei Sakhnin,2,0,Ziv Adler,HaMoshava Stadium,3900,2018/2019
31/12/2018,20:00:00,Regular round,16,Beitar Jerusalem,Hapoel Haifa,11,7,Beitar Jerusalem,1,1,Alon Yefet,Teddy-Kollek-Stadion,7000,2018/2019
05/01/2019,15:00:00,Regular round,17,Ironi Kiryat Shmona,Hapoel Tel Aviv,8,12,Hapoel Tel Aviv,1,0,Eitan Shmuelevic,Kiryat Shmona Municipal Stadium,2300,2018/2019
05/01/2019,17:00:00,Regular round,17,Hapoel Haifa,Hapoel Hadera,7,3,Hapoel Haifa,1,1,Gal Leibovitz,Sammy Ofer Stadium,4310,2018/2019
05/01/2019,17:15:00,Regular round,17,Maccabi Petah Tikva,Maccabi Haifa,10,5,Maccabi Petah Tikva,1,2,Orel Grinfeld,HaMoshava Stadium,4500,2018/2019
05/01/2019,19:30:00,Regular round,17,Ihud Bnei Sakhnin,Beitar Jerusalem,13,11,Ihud Bnei Sakhnin,0,0,Liran Liany,Doha Stadium,4000,2018/2019
06/01/2019,18:00:00,Regular round,17,FC Ashdod,Hapoel Raanana,14,9,FC Ashdod,1,1,David Fucsman,Yud-Alef Stadion,300,2018/2019
06/01/2019,19:30:00,Regular round,17,Bnei Yehuda Tel Aviv,Hapoel Beer Sheva,2,4,Hapoel Beer Sheva,3,1,Alon Yefet,HaMoshava Stadium,2200,2018/2019
07/01/2019,20:00:00,Regular round,17,Maccabi Tel Aviv,Maccabi Netanya,1,6,Maccabi Netanya,4,1,Igal Frid,Netanya Stadium,8623,2018/2019
12/01/2019,15:00:00,Regular round,18,Maccabi Netanya,FC Ashdod,5,14,FC Ashdod,1,0,Liran Liany,Netanya Stadium,3000,2018/2019
12/01/2019,17:00:00,Regular round,18,Hapoel Raanana,Bnei Yehuda Tel Aviv,9,2,Hapoel Raanana,0,0,Sapir Berman,Netanya Stadium,1000,2018/2019
12/01/2019,17:15:00,Regular round,18,Hapoel Haifa,Maccabi Petah Tikva,6,11,Maccabi Petah Tikva,4,2,Idan Leiba,Sammy Ofer Stadium,3486,2018/2019
12/01/2019,19:15:00,Regular round,18,Hapoel Hadera,Ihud Bnei Sakhnin,3,13,Ihud Bnei Sakhnin,2,1,Shalom Ben Avraham,Netanya Stadium,1700,2018/2019
12/01/2019,19:30:00,Regular round,18,Hapoel Beer Sheva,Maccabi Haifa,7,4,Hapoel Beer Sheva,0,2,Roi Reinshreiber,Toto Jacob Turner Stadium,14838,2018/2019
13/01/2019,19:30:00,Regular round,18,Beitar Jerusalem,Ironi Kiryat Shmona,10,8,Beitar Jerusalem,0,0,Eli Hacmon,Teddy-Kollek-Stadion,6900,2018/2019
14/01/2019,20:00:00,Regular round,18,Hapoel Tel Aviv,Maccabi Tel Aviv,12,1,Hapoel Tel Aviv,1,1,Erez Papir,HaMoshava Stadium,8500,2018/2019
19/01/2019,15:00:00,Regular round,19,Bnei Yehuda Tel Aviv,Maccabi Netanya,2,7,Maccabi Netanya,0,0,Gal Leibovitz,HaMoshava Stadium,2100,2018/2019
19/01/2019,17:00:00,Regular round,19,Ihud Bnei Sakhnin,Hapoel Haifa,13,5,Ihud Bnei Sakhnin,0,4,Igal Frid,Doha Stadium,1500,2018/2019
19/01/2019,17:15:00,Regular round,19,Maccabi Haifa,Hapoel Raanana,3,9,Hapoel Raanana,0,0,Idan Leiba,Sammy Ofer Stadium,17258,2018/2019
19/01/2019,20:00:00,Regular round,19,Maccabi Petah Tikva,Hapoel Beer Sheva,12,6,Maccabi Petah Tikva,1,3,Liran Liany,HaMoshava Stadium,1600,2018/2019
21/01/2019,18:00:00,Regular round,19,Ironi Kiryat Shmona,Hapoel Hadera,8,4,Ironi Kiryat Shmona,3,1,Ohad Asulin,Kiryat Shmona Municipal Stadium,700,2018/2019
21/01/2019,19:00:00,Regular round,19,FC Ashdod,Hapoel Tel Aviv,14,11,FC Ashdod,1,1,Orel Grinfeld,Yud-Alef Stadion,2700,2018/2019
21/01/2019,20:00:00,Regular round,19,Maccabi Tel Aviv,Beitar Jerusalem,1,10,Beitar Jerusalem,1,0,Daniel Bar Natan,Netanya Stadium,11830,2018/2019
26/01/2019,15:00:00,Regular round,20,Hapoel Tel Aviv,Bnei Yehuda Tel Aviv,11,2,Hapoel Tel Aviv,3,2,Ziv Adler,HaMoshava Stadium,6300,2018/2019
26/01/2019,17:00:00,Regular round,20,Hapoel Haifa,Ironi Kiryat Shmona,4,8,Ironi Kiryat Shmona,1,1,Aviad Shiloah,Sammy Ofer Stadium,4350,2018/2019
26/01/2019,17:15:00,Regular round,20,Hapoel Raanana,Hapoel Beer Sheva,9,7,Hapoel Raanana,3,1,Erez Papir,Ramat Gan Stadium,2200,2018/2019
26/01/2019,19:30:00,Regular round,20,Beitar Jerusalem,FC Ashdod,10,14,FC Ashdod,4,1,Shalom Ben Avraham,Teddy-Kollek-Stadion,7500,2018/2019
27/01/2019,18:00:00,Regular round,20,Ihud Bnei Sakhnin,Maccabi Petah Tikva,13,12,Ihud Bnei Sakhnin,0,1,Eitan Shmuelevic,Doha Stadium,1000,2018/2019
27/01/2019,19:30:00,Regular round,20,Maccabi Netanya,Maccabi Haifa,5,3,Maccabi Netanya,0,0,Roi Reinshreiber,Netanya Stadium,9200,2018/2019
28/01/2019,20:00:00,Regular round,20,Hapoel Hadera,Maccabi Tel Aviv,6,1,Hapoel Hadera,0,2,David Fucsman,Netanya Stadium,5000,2018/2019
02/02/2019,15:00:00,Regular round,21,Maccabi Petah Tikva,Hapoel Raanana,11,10,Maccabi Petah Tikva,1,1,Alon Yefet,HaMoshava Stadium,2000,2018/2019
02/02/2019,15:00:00,Regular round,21,FC Ashdod,Hapoel Hadera,14,3,FC Ashdod,2,3,Liran Liany,Yud-Alef Stadion,1100,2018/2019
02/02/2019,17:30:00,Regular round,21,Hapoel Beer Sheva,Maccabi Netanya,7,6,Hapoel Beer Sheva,1,1,Eli Hacmon,Toto Jacob Turner Stadium,11103,2018/2019
02/02/2019,19:45:00,Regular round,21,Bnei Yehuda Tel Aviv,Beitar Jerusalem,4,9,Beitar Jerusalem,0,2,Igal Frid,HaMoshava Stadium,7500,2018/2019
03/02/2019,18:00:00,Regular round,21,Ironi Kiryat Shmona,Ihud Bnei Sakhnin,8,13,Ihud Bnei Sakhnin,2,2,Roi Reinshreiber,Kiryat Shmona Municipal Stadium,800,2018/2019
03/02/2019,19:30:00,Regular round,21,Maccabi Tel Aviv,Hapoel Haifa,1,5,Hapoel Haifa,1,1,Idan Leiba,Netanya Stadium,9460,2018/2019
04/02/2019,20:00:00,Regular round,21,Maccabi Haifa,Hapoel Tel Aviv,2,12,Hapoel Tel Aviv,3,2,Daniel Bar Natan,Sammy Ofer Stadium,17906,2018/2019
09/02/2019,15:00:00,Regular round,22,Hapoel Haifa,FC Ashdod,6,13,FC Ashdod,0,1,Odeh Na'al,Sammy Ofer Stadium,4347,2018/2019
09/02/2019,17:00:00,Regular round,22,Ironi Kiryat Shmona,Maccabi Petah Tikva,8,10,Maccabi Petah Tikva,0,2,Ziv Adler,Kiryat Shmona Municipal Stadium,200,2018/2019
09/02/2019,17:15:00,Regular round,22,Maccabi Netanya,Hapoel Raanana,4,11,Hapoel Raanana,1,0,Ohad Asulin,Netanya Stadium,5100,2018/2019
09/02/2019,19:30:00,Regular round,22,Hapoel Tel Aviv,Hapoel Beer Sheva,12,7,Hapoel Tel Aviv,1,0,Roi Reinshreiber,HaMoshava Stadium,6900,2018/2019
