,season,round,round_type,team,promoted,team_pos,pts,g_difference,win,draw,lose,goals_for,goals_against
2626,2017,17,Regular Season,Hapoel Haifa,0,3,35,13,10,5,2,26,13
2627,2017,17,Regular Season,Maccabi Tel Aviv,0,4,35,12,10,5,2,29,17
2628,2017,17,Regular Season,Maccabi Netanya,0,5,27,10,7,6,4,30,20
2629,2017,17,Regular Season,Bnei Yehuda Tel Aviv,0,6,27,6,8,3,6,23,17
2630,2017,17,Regular Season,Ihud Bnei Sakhnin,0,7,22,-6,6,4,7,15,21
2631,2017,17,Regular Season,Ironi Kiryat Shmona,0,8,19,-2,5,4,8,18,20
2632,2017,17,Regular Season,Maccabi Haifa,0,9,19,-2,5,4,8,18,20
2633,2017,17,Regular Season,Maccabi Petah Tikva,0,10,19,-6,5,4,8,17,23
2634,2017,17,Regular Season,Hapoel Ashkelon,0,11,16,-6,3,7,7,16,22
2635,2017,17,Regular Season,Hapoel Raanana,0,12,13,-14,3,4,10,14,28
2636,2017,17,Regular Season,FC Ashdod,0,13,11,-15,2,5,10,13,28
2637,2017,17,Regular Season,Hapoel Acre,0,14,11,-23,3,2,12,14,37
2638,2017,18,Regular Season,Hapoel Beer Sheva,0,1,38,15,11,5,2,30,15
2639,2017,18,Regular Season,Maccabi Tel Aviv,0,2,38,14,11,5,2,32,18
2640,2017,18,Regular Season,Beitar Jerusalem,0,3,37,18,11,4,3,41,23
2641,2017,18,Regular Season,Hapoel Haifa,0,4,36,13,10,6,2,27,14
2642,2017,18,Regular Season,Bnei Yehuda Tel Aviv,0,5,30,7,9,3,6,25,18
2643,2017,18,Regular Season,Maccabi Netanya,0,6,28,10,7,7,4,32,22
2644,2017,18,Regular Season,Maccabi Petah Tikva,0,7,22,-4,6,4,8,19,23
2645,2017,18,Regular Season,Ihud Bnei Sakhnin,0,8,22,-8,6,4,8,15,23
2646,2017,18,Regular Season,Ironi Kiryat Shmona,0,9,20,-2,5,5,8,19,21
2647,2017,18,Regular Season,Maccabi Haifa,0,10,19,-4,5,4,9,19,23
2648,2017,18,Regular Season,Hapoel Ashkelon,0,11,16,-7,3,7,8,16,23
2649,2017,18,Regular Season,Hapoel Raanana,0,12,16,-13,4,4,10,15,28
2650,2017,18,Regular Season,FC Ashdod,0,13,12,-15,2,6,10,15,30
2651,2017,18,Regular Season,Hapoel Acre,0,14,11,-24,3,2,13,15,39
2652,2017,19,Regular Season,Maccabi Tel Aviv,0,1,41,16,12,5,2,35,19
2653,2017,19,Regular Season,Hapoel Beer Sheva,0,2,41,16,12,5,2,31,15
2654,2017,19,Regular Season,Beitar Jerusalem,0,3,40,20,12,4,3,45,25
2655,2017,19,Regular Season,Hapoel Haifa,0,4,36,11,10,6,3,27,16
2656,2017,19,Regular Season,Bnei Yehuda Tel Aviv,0,5,31,7,9,4,6,26,19
2657,2017,19,Regular Season,Maccabi Netanya,0,6,29,10,7,8,4,33,23
2658,2017,19,Regular Season,Ironi Kiryat Shmona,0,7,23,0,6,5,8,21,21
2659,2017,19,Regular Season,Maccabi Petah Tikva,0,8,23,-4,6,5,8,20,24
2660,2017,19,Regular Season,Ihud Bnei Sakhnin,0,9,22,-10,6,4,9,17,27
2661,2017,19,Regular Season,Maccabi Haifa,0,10,20,-4,5,5,9,19,23
2662,2017,19,Regular Season,Hapoel Raanana,0,11,17,-13,4,5,10,16,29
2663,2017,19,Regular Season,Hapoel Ashkelon,0,12,16,-9,3,7,9,17,26
2664,2017,19,Regular Season,FC Ashdod,0,13,13,-15,2,7,10,15,30
2665,2017,19,Regular Season,Hapoel Acre,0,14,11,-25,3,2,14,15,40
2666,2017,20,Regular Season,Hapoel Beer Sheva,0,1,44,18,13,5,2,34,16
2667,2017,20,Regular Season,Maccabi Tel Aviv,0,2,42,16,12,6,2,35,19
2668,2017,20,Regular Season,Beitar Jerusalem,0,3,40,19,12,4,4,46,27
2669,2017,20,Regular Season,Hapoel Haifa,0,4,39,12,11,6,3,28,16
2670,2017,20,Regular Season,Maccabi Netanya,0,5,32,11,8,8,4,35,24
2671,2017,20,Regular Season,Bnei Yehuda Tel Aviv,0,6,32,7,9,5,6,26,19
2672,2017,20,Regular Season,Ironi Kiryat Shmona,0,7,26,1,7,5,8,23,22
2673,2017,20,Regular Season,Maccabi Petah Tikva,0,8,24,-4,6,6,8,21,25
2674,2017,20,Regular Season,Ihud Bnei Sakhnin,0,9,22,-11,6,4,10,18,29
2675,2017,20,Regular Season,Maccabi Haifa,0,10,21,-4,5,6,9,20,24
2676,2017,20,Regular Season,Hapoel Raanana,0,11,17,-15,4,5,11,17,32
2677,2017,20,Regular Season,Hapoel Ashkelon,0,12,16,-10,3,7,10,18,28
2678,2017,20,Regular Season,FC Ashdod,0,13,16,-14,3,7,10,17,31
2679,2017,20,Regular Season,Hapoel Acre,0,14,11,-26,3,2,15,15,41
2680,2017,21,Regular Season,Maccabi Tel Aviv,0,1,45,17,13,6,2,36,19
2681,2017,21,Regular Season,Hapoel Beer Sheva,0,2,44,17,13,5,3,34,17
2682,2017,21,Regular Season,Beitar Jerusalem,0,3,43,21,13,4,4,49,28
2683,2017,21,Regular Season,Hapoel Haifa,0,4,42,13,12,6,3,29,16
2684,2017,21,Regular Season,Maccabi Netanya,0,5,35,12,9,8,4,37,25
2685,2017,21,Regular Season,Bnei Yehuda Tel Aviv,0,6,33,7,9,6,6,27,20
2686,2017,21,Regular Season,Maccabi Petah Tikva,0,7,27,-1,7,6,8,24,25
2687,2017,21,Regular Season,Ironi Kiryat Shmona,0,8,26,0,7,5,9,24,24
2688,2017,21,Regular Season,Ihud Bnei Sakhnin,0,9,22,-12,6,4,11,18,30
2689,2017,21,Regular Season,Maccabi Haifa,0,10,21,-6,5,6,10,21,27
2690,2017,21,Regular Season,FC Ashdod,0,11,17,-14,3,8,10,18,32
2691,2017,21,Regular Season,Hapoel Raanana,0,12,17,-16,4,5,12,17,33
2692,2017,21,Regular Season,Hapoel Ashkelon,0,13,16,-13,3,7,11,18,31
2693,2017,21,Regular Season,Hapoel Acre,0,14,14,-25,4,2,15,16,41
2694,2017,22,Regular Season,Maccabi Tel Aviv,0,1,48,19,14,6,2,38,19
2695,2017,22,Regular Season,Hapoel Beer Sheva,0,2,47,19,14,5,3,36,17
2696,2017,22,Regular Season,Beitar Jerusalem,0,3,46,23,14,4,4,52,29
2697,2017,22,Regular Season,Hapoel Haifa,0,4,43,13,12,7,3,30,17
2698,2017,22,Regular Season,Maccabi Netanya,0,5,36,12,9,9,4,38,26
2699,2017,22,Regular Season,Bnei Yehuda Tel Aviv,0,6,36,8,10,6,6,29,21
2700,2017,22,Regular Season,Maccabi Petah Tikva,0,7,27,-2,7,6,9,25,27
2701,2017,22,Regular Season,Ironi Kiryat Shmona,0,8,26,-4,7,5,10,24,28
2702,2017,22,Regular Season,Maccabi Haifa,0,9,24,-2,6,6,10,25,27
2703,2017,22,Regular Season,Ihud Bnei Sakhnin,0,10,23,-12,6,5,11,19,31
2704,2017,22,Regular Season,Hapoel Raanana,0,11,18,-16,4,6,12,18,34
2705,2017,22,Regular Season,FC Ashdod,0,12,17,-16,3,8,11,18,34
2706,2017,22,Regular Season,Hapoel Ashkelon,0,13,16,-15,3,7,12,19,34
2707,2017,22,Regular Season,Hapoel Acre,0,14,14,-27,4,2,16,16,43
2708,2017,23,Regular Season,Hapoel Beer Sheva,0,1,50,22,15,5,3,39,17
2709,2017,23,Regular Season,Beitar Jerusalem,0,2,49,25,15,4,4,54,29
2710,2017,23,Regular Season,Maccabi Tel Aviv,0,3,48,18,14,6,3,38,20
2711,2017,23,Regular Season,Hapoel Haifa,0,4,46,15,13,7,3,32,17
2712,2017,23,Regular Season,Maccabi Netanya,0,5,36,10,9,9,5,38,28
2713,2017,23,Regular Season,Bnei Yehuda Tel Aviv,0,6,36,6,10,6,7,29,23
2714,2017,23,Regular Season,Ironi Kiryat Shmona,0,7,29,-3,8,5,10,25,28
2715,2017,23,Regular Season,Maccabi Petah Tikva,0,8,27,-5,7,6,10,25,30
2716,2017,23,Regular Season,Ihud Bnei Sakhnin,0,9,26,-11,7,5,11,20,31
2717,2017,23,Regular Season,Maccabi Haifa,0,10,24,-3,6,6,11,25,28
2718,2017,23,Regular Season,Hapoel Raanana,0,11,21,-15,5,6,12,19,34
2719,2017,23,Regular Season,FC Ashdod,0,12,20,-15,4,8,11,21,36
2720,2017,23,Regular Season,Hapoel Ashkelon,0,13,16,-16,3,7,13,19,35
2721,2017,23,Regular Season,Hapoel Acre,0,14,14,-28,4,2,17,18,46
2722,2017,24,Regular Season,Maccabi Tel Aviv,0,1,51,22,15,6,3,42,20
2723,2017,24,Regular Season,Hapoel Beer Sheva,0,2,51,22,15,6,3,40,18
2724,2017,24,Regular Season,Beitar Jerusalem,0,3,50,25,15,5,4,55,30
2725,2017,24,Regular Season,Hapoel Haifa,0,4,46,11,13,7,4,32,21
2726,2017,24,Regular Season,Maccabi Netanya,0,5,39,11,10,9,5,40,29
2727,2017,24,Regular Season,Bnei Yehuda Tel Aviv,0,6,39,7,11,6,7,30,23
2728,2017,24,Regular Season,Maccabi Petah Tikva,0,7,30,-4,8,6,10,27,31
2729,2017,24,Regular Season,Ironi Kiryat Shmona,0,8,29,-4,8,5,11,25,29
2730,2017,24,Regular Season,Ihud Bnei Sakhnin,0,9,29,-9,8,5,11,22,31
2731,2017,24,Regular Season,Maccabi Haifa,0,10,24,-4,6,6,12,26,30
2732,2017,24,Regular Season,Hapoel Raanana,0,11,24,-14,6,6,12,21,35
2733,2017,24,Regular Season,FC Ashdod,0,12,20,-16,4,8,12,22,38
2734,2017,24,Regular Season,Hapoel Ashkelon,0,13,16,-18,3,7,14,19,37
2735,2017,24,Regular Season,Hapoel Acre,0,14,14,-29,4,2,18,19,48
2736,2017,25,Regular Season,Hapoel Beer Sheva,0,1,54,23,16,6,3,41,18
2737,2017,25,Regular Season,Beitar Jerusalem,0,2,53,28,16,5,4,58,30
2738,2017,25,Regular Season,Maccabi Tel Aviv,0,3,52,22,15,7,3,42,20
2739,2017,25,Regular Season,Hapoel Haifa,0,4,49,14,14,7,4,35,21
2740,2017,25,Regular Season,Maccabi Netanya,0,5,42,13,11,9,5,42,29
2741,2017,25,Regular Season,Bnei Yehuda Tel Aviv,0,6,40,7,11,7,7,32,25
2742,2017,25,Regular Season,Maccabi Petah Tikva,0,7,33,-3,9,6,10,30,33
2743,2017,25,Regular Season,Ihud Bnei Sakhnin,0,8,30,-9,8,6,11,24,33
2744,2017,25,Regular Season,Ironi Kiryat Shmona,0,9,29,-5,8,5,12,25,30
2745,2017,25,Regular Season,Maccabi Haifa,0,10,24,-7,6,6,13,26,33
2746,2017,25,Regular Season,Hapoel Raanana,0,11,24,-15,6,6,13,23,38
2747,2017,25,Regular Season,FC Ashdod,0,12,21,-16,4,9,12,22,38
2748,2017,25,Regular Season,Hapoel Ashkelon,0,13,16,-20,3,7,15,19,39
2749,2017,25,Regular Season,Hapoel Acre,0,14,14,-32,4,2,19,19,51
2750,2017,26,Regular Season,Hapoel Beer Sheva,0,1,57,25,17,6,3,43,18
2751,2017,26,Regular Season,Beitar Jerusalem,0,2,56,30,17,5,4,60,30
2752,2017,26,Regular Season,Maccabi Tel Aviv,0,3,55,24,16,7,3,44,20
2753,2017,26,Regular Season,Hapoel Haifa,0,4,52,15,15,7,4,36,21
2754,2017,26,Regular Season,Maccabi Netanya,0,5,45,14,12,9,5,43,29
2755,2017,26,Regular Season,Bnei Yehuda Tel Aviv,0,6,40,6,11,7,8,32,26
2756,2017,26,Regular Season,Maccabi Petah Tikva,0,7,33,-5,9,6,11,30,35
2757,2017,26,Regular Season,Ironi Kiryat Shmona,0,8,32,-2,9,5,12,28,30
2758,2017,26,Regular Season,Ihud Bnei Sakhnin,0,9,30,-11,8,6,12,24,35
2759,2017,26,Regular Season,Maccabi Haifa,0,10,25,-7,6,7,13,26,33
2760,2017,26,Regular Season,Hapoel Raanana,0,11,24,-17,6,6,14,23,40
2761,2017,26,Regular Season,FC Ashdod,0,12,21,-17,4,9,13,22,39
2762,2017,26,Regular Season,Hapoel Ashkelon,0,13,17,-20,3,8,15,19,39
2763,2017,26,Regular Season,Hapoel Acre,0,14,14,-35,4,2,20,19,54
2764,2017,1,Championship Round,Hapoel Beer Sheva,0,1,60,26,18,6,3,44,18
2765,2017,1,Championship Round,Beitar Jerusalem,0,2,59,32,18,5,4,62,30
2766,2017,1,Championship Round,Maccabi Tel Aviv,0,3,55,23,16,7,4,45,22
2767,2017,1,Championship Round,Hapoel Haifa,0,4,55,16,16,7,4,38,22
2768,2017,1,Championship Round,Maccabi Netanya,0,5,45,12,12,9,6,43,31
2769,2017,1,Championship Round,Bnei Yehuda Tel Aviv,0,6,40,5,11,7,9,32,27
2770,2017,2,Championship Round,Hapoel Beer Sheva,0,1,63,28,19,6,3,47,19
2771,2017,2,Championship Round,Beitar Jerusalem,0,2,59,30,18,5,5,63,33
2772,2017,2,Championship Round,Maccabi Tel Aviv,0,3,55,20,16,7,5,46,26
2773,2017,2,Championship Round,Hapoel Haifa,0,4,55,13,16,7,5,38,25
2774,2017,2,Championship Round,Maccabi Netanya,0,5,48,15,13,9,6,47,32
2775,2017,2,Championship Round,Bnei Yehuda Tel Aviv,0,6,43,8,12,7,9,35,27
2776,2017,3,Championship Round,Hapoel Beer Sheva,0,1,66,29,20,6,3,48,19
2777,2017,3,Championship Round,Beitar Jerusalem,0,2,60,30,18,6,5,64,34
2778,2017,3,Championship Round,Hapoel Haifa,0,3,56,13,16,8,5,39,26
2779,2017,3,Championship Round,Maccabi Tel Aviv,0,4,55,19,16,7,6,46,27
2780,2017,3,Championship Round,Maccabi Netanya,0,5,49,15,13,10,6,48,33
2781,2017,3,Championship Round,Bnei Yehuda Tel Aviv,0,6,44,8,12,8,9,36,28
2782,2017,4,Championship Round,Hapoel Beer Sheva,0,1,67,29,20,7,3,50,21
2783,2017,4,Championship Round,Beitar Jerusalem,0,2,63,31,19,6,5,67,36
2784,2017,4,Championship Round,Hapoel Haifa,0,3,57,13,16,9,5,41,28
2785,2017,4,Championship Round,Maccabi Tel Aviv,0,4,55,18,16,7,7,48,30
2786,2017,4,Championship Round,Maccabi Netanya,0,5,52,17,14,10,6,51,34
2787,2017,4,Championship Round,Bnei Yehuda Tel Aviv,0,6,44,6,12,8,10,37,31
2788,2017,5,Championship Round,Hapoel Beer Sheva,0,1,70,33,21,7,3,55,22
2789,2017,5,Championship Round,Beitar Jerusalem,0,2,66,32,20,6,5,68,36
2790,2017,5,Championship Round,Maccabi Tel Aviv,0,3,58,20,17,7,7,50,30
2791,2017,5,Championship Round,Hapoel Haifa,0,4,57,12,16,9,6,41,29
2792,2017,5,Championship Round,Maccabi Netanya,0,5,52,13,14,10,7,52,39
2793,2017,5,Championship Round,Bnei Yehuda Tel Aviv,0,6,44,4,12,8,11,37,33
2794,2017,6,Championship Round,Hapoel Beer Sheva,0,1,71,33,21,8,3,56,23
2795,2017,6,Championship Round,Beitar Jerusalem,0,2,66,29,20,6,6,69,40
2796,2017,6,Championship Round,Maccabi Tel Aviv,0,3,59,20,17,8,7,52,32
2797,2017,6,Championship Round,Hapoel Haifa,0,4,58,12,16,10,6,43,31
2798,2017,6,Championship Round,Maccabi Netanya,0,5,55,16,15,10,7,56,40
2799,2017,6,Championship Round,Bnei Yehuda Tel Aviv,0,6,45,4,12,9,11,38,34
2800,2017,7,Championship Round,Hapoel Beer Sheva,0,1,74,36,22,8,3,60,24
2801,2017,7,Championship Round,Beitar Jerusalem,0,2,66,26,20,6,7,70,44
2802,2017,7,Championship Round,Maccabi Tel Aviv,0,3,62,22,18,8,7,54,32
2803,2017,7,Championship Round,Hapoel Haifa,0,4,61,13,17,10,6,45,32
2804,2017,7,Championship Round,Maccabi Netanya,0,5,55,14,15,10,8,56,42
2805,2017,7,Championship Round,Bnei Yehuda Tel Aviv,0,6,45,3,12,9,12,39,36
2806,2017,8,Championship Round,Hapoel Beer Sheva,0,1,74,35,22,8,4,60,25
2807,2017,8,Championship Round,Beitar Jerusalem,0,2,67,26,20,7,7,73,47
2808,2017,8,Championship Round,Maccabi Tel Aviv,0,3,65,23,19,8,7,55,32
2809,2017,8,Championship Round,Hapoel Haifa,0,4,61,12,17,10,7,46,34
2810,2017,8,Championship Round,Maccabi Netanya,0,5,58,15,16,10,8,58,43
2811,2017,8,Championship Round,Bnei Yehuda Tel Aviv,0,6,46,3,12,10,12,42,39
2812,2017,9,Championship Round,Hapoel Beer Sheva,0,1,77,38,23,8,4,64,26
2813,2017,9,Championship Round,Maccabi Tel Aviv,0,2,68,25,20,8,7,58,33
2814,2017,9,Championship Round,Beitar Jerusalem,0,3,67,24,20,7,8,74,50
2815,2017,9,Championship Round,Hapoel Haifa,0,4,61,9,17,10,8,47,38
2816,2017,9,Championship Round,Maccabi Netanya,0,5,58,10,16,10,9,58,48
2817,2017,9,Championship Round,Bnei Yehuda Tel Aviv,0,6,49,8,13,10,12,47,39
2818,2017,10,Championship Round,Hapoel Beer Sheva,0,1,80,43,24,8,4,70,27
2819,2017,10,Championship Round,Maccabi Tel Aviv,0,2,71,27,21,8,7,60,33
2820,2017,10,Championship Round,Beitar Jerusalem,0,3,68,24,20,8,8,75,51
2821,2017,10,Championship Round,Hapoel Haifa,0,4,62,9,17,11,8,48,39
2822,2017,10,Championship Round,Maccabi Netanya,0,5,58,5,16,10,10,59,54
2823,2017,10,Championship Round,Bnei Yehuda Tel Aviv,0,6,49,6,13,10,13,47,41
2824,2017,1,Relegation Round,Ironi Kiryat Shmona,0,1,33,-2,9,6,12,29,31
2825,2017,1,Relegation Round,Maccabi Petah Tikva,0,2,33,-7,9,6,12,31,38
2826,2017,1,Relegation Round,Ihud Bnei Sakhnin,0,3,33,-10,9,6,12,26,36
2827,2017,1,Relegation Round,Maccabi Haifa,0,4,28,-3,7,7,13,30,33
2828,2017,1,Relegation Round,Hapoel Raanana,0,5,27,-15,7,6,14,26,41
2829,2017,1,Relegation Round,FC Ashdod,0,6,21,-18,4,9,14,23,41
2830,2017,1,Relegation Round,Hapoel Ashkelon,0,7,18,-20,3,9,15,20,40
2831,2017,1,Relegation Round,Hapoel Acre,0,8,14,-39,4,2,21,19,58
2832,2017,2,Relegation Round,Maccabi Petah Tikva,0,1,36,-5,10,6,12,33,38
2833,2017,2,Relegation Round,Ironi Kiryat Shmona,0,2,33,-4,9,6,13,29,33
2834,2017,2,Relegation Round,Ihud Bnei Sakhnin,0,3,33,-12,9,6,13,26,38
2835,2017,2,Relegation Round,Maccabi Haifa,0,4,28,-4,7,7,14,31,35
2836,2017,2,Relegation Round,Hapoel Raanana,0,5,28,-15,7,7,14,27,42
2837,2017,2,Relegation Round,FC Ashdod,0,6,24,-17,5,9,14,25,42
2838,2017,2,Relegation Round,Hapoel Ashkelon,0,7,21,-18,4,9,15,22,40
2839,2017,2,Relegation Round,Hapoel Acre,0,8,15,-39,4,3,21,20,59
2840,2017,3,Relegation Round,Maccabi Petah Tikva,0,1,37,-5,10,7,12,35,40
2841,2017,3,Relegation Round,Ihud Bnei Sakhnin,0,2,34,-12,9,7,13,28,40
2842,2017,3,Relegation Round,Ironi Kiryat Shmona,0,3,33,-5,9,6,14,29,34
2843,2017,3,Relegation Round,Maccabi Haifa,0,4,31,-3,8,7,14,33,36
2844,2017,3,Relegation Round,Hapoel Raanana,0,5,31,-14,8,7,14,28,42
2845,2017,3,Relegation Round,FC Ashdod,0,6,25,-17,5,10,14,26,43
2846,2017,3,Relegation Round,Hapoel Ashkelon,0,7,21,-19,4,9,16,23,42
2847,2017,3,Relegation Round,Hapoel Acre,0,8,16,-39,4,4,21,21,60
2848,2017,4,Relegation Round,Maccabi Petah Tikva,0,1,37,-6,10,7,13,35,41
2849,2017,4,Relegation Round,Ironi Kiryat Shmona,0,2,36,-3,10,6,14,31,34
2850,2017,4,Relegation Round,Maccabi Haifa,0,3,34,-2,9,7,14,34,36
2851,2017,4,Relegation Round,Hapoel Raanana,0,4,34,-13,9,7,14,29,42
2852,2017,4,Relegation Round,Ihud Bnei Sakhnin,0,5,34,-14,9,7,14,28,42
2853,2017,4,Relegation Round,FC Ashdod,0,6,25,-18,5,10,15,26,44
2854,2017,4,Relegation Round,Hapoel Ashkelon,0,7,21,-21,4,9,17,23,44
2855,2017,4,Relegation Round,Hapoel Acre,0,8,19,-37,5,4,21,23,60
2856,2017,5,Relegation Round,Ironi Kiryat Shmona,0,1,39,-2,11,6,14,33,35
2857,2017,5,Relegation Round,Maccabi Petah Tikva,0,2,37,-7,10,7,14,36,43
2858,2017,5,Relegation Round,Hapoel Raanana,0,3,37,-11,10,7,14,32,43
2859,2017,5,Relegation Round,Maccabi Haifa,0,4,34,-3,9,7,15,35,38
2860,2017,5,Relegation Round,Ihud Bnei Sakhnin,0,5,34,-16,9,7,15,29,45
2861,2017,5,Relegation Round,FC Ashdod,0,6,28,-17,6,10,15,27,44
2862,2017,5,Relegation Round,Hapoel Acre,0,7,22,-36,6,4,21,25,61
2863,2017,5,Relegation Round,Hapoel Ashkelon,0,8,21,-22,4,9,18,23,45
2864,2017,6,Relegation Round,Ironi Kiryat Shmona,0,1,42,2,12,6,14,37,35
2865,2017,6,Relegation Round,Maccabi Petah Tikva,0,2,40,-6,11,7,14,38,44
2866,2017,6,Relegation Round,Hapoel Raanana,0,3,40,-7,11,7,14,36,43
2867,2017,6,Relegation Round,Maccabi Haifa,0,4,35,-3,9,8,15,36,39
2868,2017,6,Relegation Round,Ihud Bnei Sakhnin,0,5,35,-16,9,8,15,30,46
2869,2017,6,Relegation Round,FC Ashdod,0,6,28,-18,6,10,16,28,46
2870,2017,6,Relegation Round,Hapoel Acre,0,7,22,-40,6,4,22,25,65
2871,2017,6,Relegation Round,Hapoel Ashkelon,0,8,21,-26,4,9,19,23,49
2872,2017,7,Relegation Round,Ironi Kiryat Shmona,0,1,45,3,13,6,14,39,36
2873,2017,7,Relegation Round,Maccabi Petah Tikva,0,2,43,-4,12,7,14,40,44
2874,2017,7,Relegation Round,Hapoel Raanana,0,3,40,-9,11,7,15,36,45
2875,2017,7,Relegation Round,Maccabi Haifa,0,4,38,-1,10,8,15,38,39
2876,2017,7,Relegation Round,Ihud Bnei Sakhnin,0,5,38,-15,10,8,15,32,47
2877,2017,7,Relegation Round,FC Ashdod,0,6,28,-19,6,10,17,29,48
2878,2017,7,Relegation Round,Hapoel Acre,0,7,22,-41,6,4,23,26,67
2879,2017,7,Relegation Round,Hapoel Ashkelon,0,8,21,-28,4,9,20,23,51
2880,2018,1,Regular Season,Hapoel Haifa,0,1,3,5,1,0,0,5,0
2881,2018,1,Regular Season,Maccabi Petah Tikva,0,2,3,3,1,0,0,4,1
2882,2018,1,Regular Season,Maccabi Tel Aviv,0,3,3,2,1,0,0,2,0
2883,2018,1,Regular Season,Hapoel Hadera,1,4,3,1,1,0,0,2,1
2884,2018,1,Regular Season,FC Ashdod,0,5,3,1,1,0,0,1,0
2885,2018,1,Regular Season,Hapoel Beer Sheva,0,6,1,0,0,1,0,1,1
2886,2018,1,Regular Season,Ironi Kiryat Shmona,0,7,1,0,0,1,0,1,1
2887,2018,1,Regular Season,Ihud Bnei Sakhnin,0,8,1,0,0,1,0,0,0
2888,2018,1,Regular Season,Hapoel Raanana,0,9,1,0,0,1,0,0,0
2889,2018,1,Regular Season,Hapoel Tel Aviv,1,10,0,-1,0,0,1,1,2
2890,2018,1,Regular Season,Bnei Yehuda Tel Aviv,0,11,0,-1,0,0,1,0,1
2891,2018,1,Regular Season,Maccabi Haifa,0,12,0,-2,0,0,1,0,2
2892,2018,1,Regular Season,Beitar Jerusalem,0,13,0,-3,0,0,1,1,4
2893,2018,1,Regular Season,Maccabi Netanya,0,14,0,-5,0,0,1,0,5
2894,2018,2,Regular Season,Hapoel Hadera,1,1,6,2,2,0,0,3,1
2895,2018,2,Regular Season,Maccabi Petah Tikva,0,2,4,3,1,1,0,6,3
2896,2018,2,Regular Season,Maccabi Tel Aviv,0,3,4,2,1,1,0,3,1
2897,2018,2,Regular Season,Hapoel Raanana,0,4,4,1,1,1,0,2,1
2898,2018,2,Regular Season,Hapoel Haifa,0,5,3,4,1,0,1,5,1
2899,2018,2,Regular Season,Maccabi Haifa,0,6,3,0,1,0,1,2,2
2900,2018,2,Regular Season,Hapoel Tel Aviv,1,7,3,0,1,0,1,2,2
2901,2018,2,Regular Season,FC Ashdod,0,8,3,-1,1,0,1,1,2
2902,2018,2,Regular Season,Hapoel Beer Sheva,0,9,2,0,0,2,0,2,2
2903,2018,2,Regular Season,Ihud Bnei Sakhnin,0,10,2,0,0,2,0,1,1
2904,2018,2,Regular Season,Bnei Yehuda Tel Aviv,0,11,1,-1,0,1,1,2,3
2905,2018,2,Regular Season,Ironi Kiryat Shmona,0,12,1,-1,0,1,1,2,3
2906,2018,2,Regular Season,Maccabi Netanya,0,13,1,-5,0,1,1,1,6
2907,2018,2,Regular Season,Beitar Jerusalem,0,14,0,-4,0,0,2,1,5
2908,2018,3,Regular Season,Maccabi Tel Aviv,0,1,7,5,2,1,0,7,2
2909,2018,3,Regular Season,Hapoel Hadera,1,2,7,2,2,1,0,4,2
2910,2018,3,Regular Season,FC Ashdod,0,3,6,0,2,0,1,2,2
2911,2018,3,Regular Season,Maccabi Petah Tikva,0,4,5,3,1,2,0,7,4
2912,2018,3,Regular Season,Hapoel Haifa,0,5,4,4,1,1,1,7,3
2913,2018,3,Regular Season,Ironi Kiryat Shmona,0,6,4,0,1,1,1,3,3
2914,2018,3,Regular Season,Maccabi Haifa,0,7,4,0,1,1,1,3,3
2915,2018,3,Regular Season,Hapoel Tel Aviv,1,8,4,0,1,1,1,3,3
2916,2018,3,Regular Season,Hapoel Raanana,0,9,4,-2,1,1,1,3,5
2917,2018,3,Regular Season,Ihud Bnei Sakhnin,0,10,3,0,0,3,0,2,2
2918,2018,3,Regular Season,Bnei Yehuda Tel Aviv,0,11,2,-1,0,2,1,3,4
2919,2018,3,Regular Season,Hapoel Beer Sheva,0,12,2,-1,0,2,1,2,3
2920,2018,3,Regular Season,Beitar Jerusalem,0,13,1,-4,0,1,2,3,7
2921,2018,3,Regular Season,Maccabi Netanya,0,14,1,-6,0,1,2,1,7
2922,2018,4,Regular Season,Maccabi Tel Aviv,0,1,10,6,3,1,0,9,3
2923,2018,4,Regular Season,Hapoel Hadera,1,2,10,4,3,1,0,6,2
2924,2018,4,Regular Season,Maccabi Petah Tikva,0,3,8,4,2,2,0,9,5
2925,2018,4,Regular Season,FC Ashdod,0,4,7,0,2,1,1,3,3
2926,2018,4,Regular Season,Ironi Kiryat Shmona,0,5,5,0,1,2,1,3,3
2927,2018,4,Regular Season,Hapoel Tel Aviv,1,6,5,0,1,2,1,3,3
2928,2018,4,Regular Season,Hapoel Raanana,0,7,5,-2,1,2,1,4,6
2929,2018,4,Regular Season,Hapoel Haifa,0,8,4,2,1,1,2,7,5
2930,2018,4,Regular Season,Maccabi Haifa,0,9,4,-1,1,1,2,4,5
2931,2018,4,Regular Season,Beitar Jerusalem,0,10,4,-3,1,1,2,6,9
2932,2018,4,Regular Season,Ihud Bnei Sakhnin,0,11,3,-1,0,3,1,4,5
2933,2018,4,Regular Season,Bnei Yehuda Tel Aviv,0,12,3,-1,0,3,1,3,4
2934,2018,4,Regular Season,Hapoel Beer Sheva,0,13,3,-1,0,3,1,2,3
2935,2018,4,Regular Season,Maccabi Netanya,0,14,1,-7,0,1,3,2,9
2936,2018,5,Regular Season,Hapoel Hadera,1,1,13,5,4,1,0,8,3
2937,2018,5,Regular Season,Maccabi Tel Aviv,0,2,11,6,3,2,0,9,3
2938,2018,5,Regular Season,Maccabi Petah Tikva,0,3,9,4,2,3,0,10,6
