League,TeamA,TeamB,posTeamA,posTeamB,rounds,matchDate,matchHour,scoreTeamA,scoreTeamB,stadium,attendance,referee,underdog,Season_Year
Bundesliga,VfB Stuttgart,VfL Bochum,17,11,23,19/02/2022,15:30:00,1,1,Mercedes-Benz Arena,20.056,Harm Osmers,VfB Stuttgart,2021
Bundesliga,FC Augsburg,SC Freiburg,16,6,23,19/02/2022,15:30:00,1,2,WWK ARENA,14.05,Daniel Siebert,FC Augsburg,2021
Bundesliga,Arminia Bielefeld,1.FC Union Berlin,14,9,23,19/02/2022,15:30:00,1,0,SchücoArena,10,Daniel Schlager,Arminia Bielefeld,2021
Bundesliga,1. FC Köln,Eintracht Frankfurt,7,10,23,19/02/2022,18:30:00,1,0,RheinEnergieSTADION,10,Christian Dingert,Eintracht Frankfurt,2021
Bundesliga,Bayern Munich,SpVgg Greuther Fürth,1,18,23,20/02/2022,15:30:00,4,1,Allianz Arena,25,Robert Hartmann,SpVgg Greuther Fürth,2021
Bundesliga,Borussia Dortmund,Borussia Mönchengladbach,2,13,23,20/02/2022,17:30:00,6,0,SIGNAL IDUNA PARK,10,Marco Fritz,Borussia Mönchengladbach,2021
Bundesliga,Hertha BSC,RB Leipzig,15,4,23,20/02/2022,19:30:00,1,6,Olympiastadion Berlin,10,Patrick Ittrich,Hertha BSC,2021
Bundesliga,TSG 1899 Hoffenheim,VfB Stuttgart,6,17,24,25/02/2022,20:30:00,2,1,PreZero Arena,18.099,Dr. Matthias Jöllenbeck,VfB Stuttgart,2021
Bundesliga,Bayer 04 Leverkusen,Arminia Bielefeld,3,14,24,26/02/2022,15:30:00,3,0,BayArena,10,Martin Petersen,Arminia Bielefeld,2021
Bundesliga,1.FC Union Berlin,1.FSV Mainz 05,7,9,24,26/02/2022,15:30:00,3,1,Stadion An der Alten Försterei,10,Bastian Dankert,1.FSV Mainz 05,2021
Bundesliga,Borussia Mönchengladbach,VfL Wolfsburg,13,12,24,26/02/2022,15:30:00,2,2,Stadion im Borussia-Park,10,Tobias Reichel,Borussia Mönchengladbach,2021
Bundesliga,SC Freiburg,Hertha BSC,5,16,24,26/02/2022,15:30:00,3,0,Europa-Park Stadion,21,Sven Jablonski,Hertha BSC,2021
Bundesliga,SpVgg Greuther Fürth,1. FC Köln,18,8,24,26/02/2022,15:30:00,1,1,Sportpark Ronhof | Thomas Sommer,9.2,Robert Schröder,SpVgg Greuther Fürth,2021
Bundesliga,Eintracht Frankfurt,Bayern Munich,10,1,24,26/02/2022,18:30:00,0,1,Commerzbank Arena,25,Florian Badstübner,Eintracht Frankfurt,2021
Bundesliga,VfL Bochum,RB Leipzig,11,4,24,27/02/2022,15:30:00,0,1,Vonovia Ruhrstadion,10,Dr. Felix Brych,VfL Bochum,2021
Bundesliga,FC Augsburg,Borussia Dortmund,15,2,24,27/02/2022,17:30:00,1,1,WWK ARENA,15.33,Deniz Aytekin,FC Augsburg,2021
Bundesliga,Arminia Bielefeld,FC Augsburg,15,14,25,04/03/2022,20:30:00,0,1,SchücoArena,19.46,Dr. Felix Brych,Arminia Bielefeld,2021
Bundesliga,Bayern Munich,Bayer 04 Leverkusen,1,3,25,05/03/2022,15:30:00,1,1,Allianz Arena,25,Daniel Siebert,Bayer 04 Leverkusen,2021
Bundesliga,RB Leipzig,SC Freiburg,5,6,25,05/03/2022,15:30:00,1,1,Red Bull Arena,24.758,Felix Zwayer,SC Freiburg,2021
Bundesliga,VfL Wolfsburg,1.FC Union Berlin,12,7,25,05/03/2022,15:30:00,1,0,Volkswagen Arena,15.703,Patrick Ittrich,VfL Wolfsburg,2021
Bundesliga,Hertha BSC,Eintracht Frankfurt,16,10,25,05/03/2022,15:30:00,1,4,Olympiastadion Berlin,25,Harm Osmers,Hertha BSC,2021
Bundesliga,VfL Bochum,SpVgg Greuther Fürth,11,18,25,05/03/2022,15:30:00,2,1,Vonovia Ruhrstadion,19.8,Daniel Schlager,SpVgg Greuther Fürth,2021
Bundesliga,VfB Stuttgart,Borussia Mönchengladbach,17,13,25,05/03/2022,18:30:00,3,2,Mercedes-Benz Arena,25,Christian Dingert,VfB Stuttgart,2021
Bundesliga,1. FC Köln,TSG 1899 Hoffenheim,8,4,25,06/03/2022,17:30:00,0,1,RheinEnergieSTADION,37.5,Marco Fritz,1. FC Köln,2021
Bundesliga,1.FSV Mainz 05,Borussia Dortmund,9,2,25,16/03/2022,18:30:00,0,1,Mewa Arena,25,Sascha Stegemann,1.FSV Mainz 05,2021
Bundesliga,1.FC Union Berlin,VfB Stuttgart,8,16,26,12/03/2022,15:30:00,1,1,Stadion An der Alten Försterei,16.509,Robert Hartmann,VfB Stuttgart,2021
Bundesliga,SC Freiburg,VfL Wolfsburg,5,12,26,12/03/2022,15:30:00,3,2,Europa-Park Stadion,25,Martin Petersen,VfL Wolfsburg,2021
Bundesliga,TSG 1899 Hoffenheim,Bayern Munich,6,1,26,12/03/2022,15:30:00,1,1,PreZero Arena,25.6,Robert Schröder,TSG 1899 Hoffenheim,2021
Bundesliga,Borussia Mönchengladbach,Hertha BSC,13,17,26,12/03/2022,18:30:00,2,0,Stadion im Borussia-Park,30.675,Florian Badstübner,Hertha BSC,2021
Bundesliga,Bayer 04 Leverkusen,1. FC Köln,3,7,26,13/03/2022,15:30:00,0,1,BayArena,22.658,Sascha Stegemann,1. FC Köln,2021
Bundesliga,Borussia Dortmund,Arminia Bielefeld,2,15,26,13/03/2022,17:30:00,1,0,SIGNAL IDUNA PARK,33,Bastian Dankert,Arminia Bielefeld,2021
Bundesliga,Eintracht Frankfurt,VfL Bochum,9,11,26,13/03/2022,17:30:00,2,1,Commerzbank Arena,24,Marco Fritz,VfL Bochum,2021
Bundesliga,SpVgg Greuther Fürth,RB Leipzig,18,4,26,13/03/2022,19:30:00,1,6,Sportpark Ronhof | Thomas Sommer,9.418,Sven Jablonski,SpVgg Greuther Fürth,2021
Bundesliga,FC Augsburg,1.FSV Mainz 05,14,10,26,06/04/2022,18:30:00,2,1,WWK ARENA,18.122,Dr. Matthias Jöllenbeck,FC Augsburg,2021
Bundesliga,VfL Bochum,Borussia Mönchengladbach,12,11,27,18/03/2022,20:30:00,0,2,Vonovia Ruhrstadion,25,Benjamin Cortus,VfL Bochum,2021
Bundesliga,VfB Stuttgart,FC Augsburg,15,14,27,19/03/2022,15:30:00,3,2,Mercedes-Benz Arena,55.785,Patrick Ittrich,VfB Stuttgart,2021
Bundesliga,1.FSV Mainz 05,Arminia Bielefeld,10,17,27,19/03/2022,15:30:00,4,0,Mewa Arena,25,Felix Zwayer,Arminia Bielefeld,2021
Bundesliga,Hertha BSC,TSG 1899 Hoffenheim,16,6,27,19/03/2022,15:30:00,3,0,Olympiastadion Berlin,25,Daniel Schlager,Hertha BSC,2021
Bundesliga,SpVgg Greuther Fürth,SC Freiburg,18,5,27,19/03/2022,15:30:00,0,0,Sportpark Ronhof | Thomas Sommer,9.884,Tobias Reichel,SpVgg Greuther Fürth,2021
Bundesliga,Bayern Munich,1.FC Union Berlin,1,9,27,19/03/2022,18:30:00,4,0,Allianz Arena,35,Harm Osmers,1.FC Union Berlin,2021
Bundesliga,RB Leipzig,Eintracht Frankfurt,4,8,27,20/03/2022,15:30:00,0,0,Red Bull Arena,43.058,Christian Dingert,Eintracht Frankfurt,2021
Bundesliga,VfL Wolfsburg,Bayer 04 Leverkusen,13,3,27,20/03/2022,17:30:00,0,2,Volkswagen Arena,16.554,Dr. Felix Brych,VfL Wolfsburg,2021
Bundesliga,1. FC Köln,Borussia Dortmund,7,2,27,20/03/2022,19:30:00,1,1,RheinEnergieSTADION,50,Daniel Siebert,1. FC Köln,2021
Bundesliga,1.FC Union Berlin,1. FC Köln,7,8,28,01/04/2022,20:30:00,1,0,Stadion An der Alten Försterei,22.012,Florian Badstübner,1. FC Köln,2021
Bundesliga,Eintracht Frankfurt,SpVgg Greuther Fürth,9,18,28,02/04/2022,15:30:00,0,0,Commerzbank Arena,50.5,Bastian Dankert,SpVgg Greuther Fürth,2021
Bundesliga,Bayer 04 Leverkusen,Hertha BSC,3,17,28,02/04/2022,15:30:00,2,1,BayArena,23.5,Dr. Matthias Jöllenbeck,Hertha BSC,2021
Bundesliga,SC Freiburg,Bayern Munich,5,1,28,02/04/2022,15:30:00,1,4,Europa-Park Stadion,34.7,Christian Dingert,SC Freiburg,2021
Bundesliga,TSG 1899 Hoffenheim,VfL Bochum,6,11,28,02/04/2022,15:30:00,1,2,PreZero Arena,15.014,Daniel Siebert,VfL Bochum,2021
Bundesliga,Arminia Bielefeld,VfB Stuttgart,16,15,28,02/04/2022,15:30:00,1,1,SchücoArena,26.011,Patrick Ittrich,Arminia Bielefeld,2021
Bundesliga,Borussia Dortmund,RB Leipzig,2,4,28,02/04/2022,18:30:00,1,4,SIGNAL IDUNA PARK,81.365,Marco Fritz,RB Leipzig,2021
Bundesliga,FC Augsburg,VfL Wolfsburg,13,14,28,03/04/2022,15:30:00,3,0,WWK ARENA,23.143,Sascha Stegemann,VfL Wolfsburg,2021
Bundesliga,Borussia Mönchengladbach,1.FSV Mainz 05,12,10,28,03/04/2022,17:30:00,1,1,Stadion im Borussia-Park,44.156,Daniel Schlager,Borussia Mönchengladbach,2021
Bundesliga,VfB Stuttgart,Borussia Dortmund,15,2,29,08/04/2022,20:30:00,0,2,Mercedes-Benz Arena,58.248,Harm Osmers,VfB Stuttgart,2021
Bundesliga,Bayern Munich,FC Augsburg,1,14,29,09/04/2022,15:30:00,1,0,Allianz Arena,75,Patrick Ittrich,FC Augsburg,2021
Bundesliga,VfL Wolfsburg,Arminia Bielefeld,13,16,29,09/04/2022,15:30:00,4,0,Volkswagen Arena,22.512,Benjamin Brand,Arminia Bielefeld,2021
Bundesliga,1. FC Köln,1.FSV Mainz 05,8,10,29,09/04/2022,15:30:00,3,2,RheinEnergieSTADION,49.8,Martin Petersen,1.FSV Mainz 05,2021
Bundesliga,SpVgg Greuther Fürth,Borussia Mönchengladbach,18,11,29,09/04/2022,15:30:00,0,2,Sportpark Ronhof | Thomas Sommer,13.9,Tobias Stieler,SpVgg Greuther Fürth,2021
Bundesliga,Hertha BSC,1.FC Union Berlin,17,7,29,09/04/2022,18:30:00,1,4,Olympiastadion Berlin,74.667,Sven Jablonski,Hertha BSC,2021
Bundesliga,VfL Bochum,Bayer 04 Leverkusen,12,3,29,10/04/2022,15:30:00,0,0,Vonovia Ruhrstadion,25,Felix Zwayer,VfL Bochum,2021
Bundesliga,Eintracht Frankfurt,SC Freiburg,9,5,29,10/04/2022,17:30:00,1,2,Commerzbank Arena,47,Dr. Felix Brych,Eintracht Frankfurt,2021
Bundesliga,RB Leipzig,TSG 1899 Hoffenheim,4,6,29,10/04/2022,19:30:00,3,0,Red Bull Arena,35.112,Bastian Dankert,TSG 1899 Hoffenheim,2021
Bundesliga,Borussia Dortmund,VfL Wolfsburg,2,13,30,16/04/2022,15:30:00,6,1,SIGNAL IDUNA PARK,79.2,Robert Schröder,VfL Wolfsburg,2021
Bundesliga,SC Freiburg,VfL Bochum,5,12,30,16/04/2022,15:30:00,3,0,Europa-Park Stadion,34,Sascha Stegemann,VfL Bochum,2021
Bundesliga,1.FSV Mainz 05,VfB Stuttgart,9,16,30,16/04/2022,15:30:00,0,0,Mewa Arena,30.128,Florian Badstübner,VfB Stuttgart,2021
Bundesliga,FC Augsburg,Hertha BSC,14,15,30,16/04/2022,15:30:00,0,1,WWK ARENA,28.533,Marco Fritz,Hertha BSC,2021
Bundesliga,Borussia Mönchengladbach,1. FC Köln,11,7,30,16/04/2022,18:30:00,1,3,Stadion im Borussia-Park,54.042,Deniz Aytekin,Borussia Mönchengladbach,2021
Bundesliga,Arminia Bielefeld,Bayern Munich,17,1,30,17/04/2022,15:30:00,0,3,SchücoArena,26.419,Dr. Matthias Jöllenbeck,Arminia Bielefeld,2021
Bundesliga,1.FC Union Berlin,Eintracht Frankfurt,6,10,30,17/04/2022,17:30:00,2,0,Stadion An der Alten Försterei,22.012,Frank Willenborg,Eintracht Frankfurt,2021
Bundesliga,TSG 1899 Hoffenheim,SpVgg Greuther Fürth,8,18,30,17/04/2022,17:30:00,0,0,PreZero Arena,16.11,Felix Zwayer,SpVgg Greuther Fürth,2021
Bundesliga,Bayer 04 Leverkusen,RB Leipzig,4,3,30,17/04/2022,19:30:00,0,1,BayArena,26.119,Daniel Siebert,Bayer 04 Leverkusen,2021
Bundesliga,VfL Wolfsburg,1.FSV Mainz 05,12,10,31,22/04/2022,20:30:00,5,0,Volkswagen Arena,19.055,Harm Osmers,VfL Wolfsburg,2021
Bundesliga,RB Leipzig,1.FC Union Berlin,4,6,31,23/04/2022,15:30:00,1,2,Red Bull Arena,45.77,Daniel Schlager,1.FC Union Berlin,2021
Bundesliga,Eintracht Frankfurt,TSG 1899 Hoffenheim,9,8,31,23/04/2022,15:30:00,2,2,Commerzbank Arena,50.5,Sven Jablonski,Eintracht Frankfurt,2021
Bundesliga,SC Freiburg,Borussia Mönchengladbach,5,11,31,23/04/2022,15:30:00,3,3,Europa-Park Stadion,34.7,Benjamin Brand,Borussia Mönchengladbach,2021
Bundesliga,1. FC Köln,Arminia Bielefeld,7,17,31,23/04/2022,15:30:00,3,1,RheinEnergieSTADION,50,Tobias Stieler,Arminia Bielefeld,2021
Bundesliga,SpVgg Greuther Fürth,Bayer 04 Leverkusen,18,3,31,23/04/2022,15:30:00,1,4,Sportpark Ronhof | Thomas Sommer,11.579,Tobias Reichel,SpVgg Greuther Fürth,2021
Bundesliga,Bayern Munich,Borussia Dortmund,1,2,31,23/04/2022,18:30:00,3,1,Allianz Arena,75,Daniel Siebert,Borussia Dortmund,2021
Bundesliga,VfL Bochum,FC Augsburg,13,14,31,24/04/2022,15:30:00,0,2,Vonovia Ruhrstadion,23.5,Bastian Dankert,FC Augsburg,2021
Bundesliga,Hertha BSC,VfB Stuttgart,15,16,31,24/04/2022,17:30:00,2,0,Olympiastadion Berlin,54.589,Dr. Felix Brych,VfB Stuttgart,2021
Bundesliga,1.FC Union Berlin,SpVgg Greuther Fürth,7,18,32,29/04/2022,20:30:00,1,1,Stadion An der Alten Försterei,20.612,Patrick Ittrich,SpVgg Greuther Fürth,2021
Bundesliga,Borussia Dortmund,VfL Bochum,2,12,32,30/04/2022,15:30:00,3,4,SIGNAL IDUNA PARK,81.365,Robert Hartmann,VfL Bochum,2021
Bundesliga,VfB Stuttgart,VfL Wolfsburg,16,13,32,30/04/2022,15:30:00,1,1,Mercedes-Benz Arena,52.23,Sven Jablonski,VfB Stuttgart,2021
Bundesliga,1.FSV Mainz 05,Bayern Munich,9,1,32,30/04/2022,15:30:00,3,1,Mewa Arena,33.305,Sascha Stegemann,1.FSV Mainz 05,2021
Bundesliga,FC Augsburg,1. FC Köln,14,6,32,30/04/2022,15:30:00,1,4,WWK ARENA,29.511,Robert Schröder,FC Augsburg,2021
Bundesliga,Arminia Bielefeld,Hertha BSC,17,15,32,30/04/2022,15:30:00,1,1,SchücoArena,26.021,Deniz Aytekin,Arminia Bielefeld,2021
Bundesliga,TSG 1899 Hoffenheim,SC Freiburg,8,4,32,30/04/2022,18:30:00,3,4,PreZero Arena,23.627,Marco Fritz,TSG 1899 Hoffenheim,2021
Bundesliga,Bayer 04 Leverkusen,Eintracht Frankfurt,3,11,32,02/05/2022,20:30:00,2,0,BayArena,26.492,Benjamin Cortus,Eintracht Frankfurt,2021
Bundesliga,Borussia Mönchengladbach,RB Leipzig,10,5,32,02/05/2022,20:30:00,3,1,Stadion im Borussia-Park,35.324,Martin Petersen,Borussia Mönchengladbach,2021
Bundesliga,VfL Bochum,Arminia Bielefeld,11,17,33,06/05/2022,20:30:00,2,1,Vonovia Ruhrstadion,25,Robert Schröder,Arminia Bielefeld,2021
Bundesliga,SC Freiburg,1.FC Union Berlin,5,6,33,07/05/2022,15:30:00,1,4,Europa-Park Stadion,34.7,Dr. Felix Brych,1.FC Union Berlin,2021
Bundesliga,TSG 1899 Hoffenheim,Bayer 04 Leverkusen,8,3,33,07/05/2022,15:30:00,2,4,PreZero Arena,20.033,Frank Willenborg,TSG 1899 Hoffenheim,2021
Bundesliga,1. FC Köln,VfL Wolfsburg,7,13,33,07/05/2022,15:30:00,0,1,RheinEnergieSTADION,50,Tobias Stieler,VfL Wolfsburg,2021
Bundesliga,SpVgg Greuther Fürth,Borussia Dortmund,18,2,33,07/05/2022,15:30:00,1,3,Sportpark Ronhof | Thomas Sommer,16.626,Christian Dingert,SpVgg Greuther Fürth,2021
Bundesliga,Hertha BSC,1.FSV Mainz 05,15,9,33,07/05/2022,18:30:00,1,2,Olympiastadion Berlin,71.548,Patrick Ittrich,Hertha BSC,2021
Bundesliga,Eintracht Frankfurt,Borussia Mönchengladbach,12,10,33,08/05/2022,15:30:00,1,1,Commerzbank Arena,51.5,Felix Zwayer,Eintracht Frankfurt,2021
Bundesliga,Bayern Munich,VfB Stuttgart,1,16,33,08/05/2022,17:30:00,2,2,Allianz Arena,75.024,Deniz Aytekin,VfB Stuttgart,2021
Bundesliga,RB Leipzig,FC Augsburg,4,14,33,08/05/2022,19:30:00,4,0,Red Bull Arena,37.029,Bastian Dankert,FC Augsburg,2021
Bundesliga,Borussia Dortmund,Hertha BSC,2,16,34,14/05/2022,15:30:00,2,1,SIGNAL IDUNA PARK,80.5,Tobias Stieler,Hertha BSC,2021
Bundesliga,VfL Wolfsburg,Bayern Munich,12,1,34,14/05/2022,15:30:00,2,2,Volkswagen Arena,30,Robert Hartmann,VfL Wolfsburg,2021
Bundesliga,Bayer 04 Leverkusen,SC Freiburg,3,6,34,14/05/2022,15:30:00,2,1,BayArena,30.21,Sven Jablonski,SC Freiburg,2021
Bundesliga,1.FC Union Berlin,VfL Bochum,5,13,34,14/05/2022,15:30:00,3,2,Stadion An der Alten Försterei,22.012,Marco Fritz,VfL Bochum,2021
Bundesliga,Borussia Mönchengladbach,TSG 1899 Hoffenheim,10,9,34,14/05/2022,15:30:00,5,1,Stadion im Borussia-Park,50.395,Harm Osmers,Borussia Mönchengladbach,2021
Bundesliga,VfB Stuttgart,1. FC Köln,15,7,34,14/05/2022,15:30:00,2,1,Mercedes-Benz Arena,58.453,Robert Schröder,VfB Stuttgart,2021
Bundesliga,1.FSV Mainz 05,Eintracht Frankfurt,8,11,34,14/05/2022,15:30:00,2,2,Mewa Arena,33.305,Martin Petersen,Eintracht Frankfurt,2021
Bundesliga,FC Augsburg,SpVgg Greuther Fürth,14,18,34,14/05/2022,15:30:00,2,1,WWK ARENA,27.907,Tobias Reichel,SpVgg Greuther Fürth,2021
Bundesliga,Arminia Bielefeld,RB Leipzig,17,4,34,14/05/2022,15:30:00,1,1,SchücoArena,22.719,Daniel Siebert,Arminia Bielefeld,2021
Bundesliga,Eintracht Frankfurt,Bayern Munich,18,1,1,05/08/2022,20:30:00,1,6,Commerzbank Arena,51.5,Deniz Aytekin,Eintracht Frankfurt,2022
Bundesliga,1.FC Union Berlin,Hertha BSC,3,15,1,06/08/2022,15:30:00,3,1,Stadion An der Alten Försterei,22.012,Marco Fritz,Hertha BSC,2022
Bundesliga,Borussia Mönchengladbach,TSG 1899 Hoffenheim,5,16,1,06/08/2022,15:30:00,3,1,Stadion im Borussia-Park,49.659,Daniel Siebert,TSG 1899 Hoffenheim,2022
Bundesliga,VfL Wolfsburg,SV Werder Bremen,9,8,1,06/08/2022,15:30:00,2,2,Volkswagen Arena,28.015,Sascha Stegemann,VfL Wolfsburg,2022
Bundesliga,VfL Bochum,1.FSV Mainz 05,12,6,1,06/08/2022,15:30:00,1,2,Vonovia Ruhrstadion,24.11,Felix Zwayer,VfL Bochum,2022
Bundesliga,FC Augsburg,SC Freiburg,17,2,1,06/08/2022,15:30:00,0,4,WWK ARENA,26.31,Bastian Dankert,FC Augsburg,2022
Bundesliga,Borussia Dortmund,Bayer 04 Leverkusen,7,13,1,06/08/2022,18:30:00,1,0,SIGNAL IDUNA PARK,81.365,Dr. Felix Brych,Bayer 04 Leverkusen,2022
