season,clubs_name,round,promoted,game,win,draw,lose,goals,g_difference,pts,team_pos
2017,Maccabi Petah Tikva,7,0,Relegation round,3,1,3,10:09,1,10,3
2017,Ihud Bnei Sakhnin,7,0,Relegation round,2,2,3,8:12,-4,8,4
2017,Hapoel Acre,7,0,Relegation round,2,2,3,7:13,-6,8,5
2017,FC Ashdod,7,0,Relegation round,2,1,4,7:09,-2,7,6
2017,Hapoel Ashkelon,7,0,Relegation round,1,1,5,4:12,-8,4,7
2018,Hapoel Haifa,1,0,Regular,1,0,0,5:00,5,3,0
2018,Maccabi Petah Tikva,1,0,Regular,1,0,0,4:01,3,3,1
2018,Maccabi Tel Aviv,1,0,Regular,1,0,0,2:00,2,3,2
2018,Hapoel Hadera,1,1,Regular,1,0,0,2:01,1,3,3
2018,FC Ashdod,1,0,Regular,1,0,0,1:00,1,3,4
2018,Hapoel Beer Sheva,1,0,Regular,0,1,0,1:01,0,1,5
2018,Ironi Kiryat Shmona,1,0,Regular,0,1,0,1:01,0,1,6
2018,Ihud Bnei Sakhnin,1,0,Regular,0,1,0,0:00,0,1,7
2018,Hapoel Raanana,1,0,Regular,0,1,0,0:00,0,1,8
2018,Hapoel Tel Aviv,1,1,Regular,0,0,1,1:02,-1,0,9
2018,Bnei Yehuda Tel Aviv,1,0,Regular,0,0,1,0:01,-1,0,10
2018,Maccabi Haifa,1,0,Regular,0,0,1,0:02,-2,0,11
2018,Beitar Jerusalem,1,0,Regular,0,0,1,1:04,-3,0,12
2018,Maccabi Netanya,1,0,Regular,0,0,1,0:05,-5,0,13
2018,Hapoel Hadera,2,1,Regular,2,0,0,3:01,2,6,0
2018,Maccabi Petah Tikva,2,0,Regular,1,1,0,6:03,3,4,1
2018,Maccabi Tel Aviv,2,0,Regular,1,1,0,3:01,2,4,2
2018,Hapoel Raanana,2,0,Regular,1,1,0,2:01,1,4,3
2018,Hapoel Haifa,2,0,Regular,1,0,1,5:01,4,3,4
2018,Maccabi Haifa,2,0,Regular,1,0,1,2:02,0,3,5
2018,Hapoel Tel Aviv,2,1,Regular,1,0,1,2:02,0,3,6
2018,FC Ashdod,2,0,Regular,1,0,1,1:02,-1,3,7
2018,Hapoel Beer Sheva,2,0,Regular,0,2,0,2:02,0,2,8
2018,Ihud Bnei Sakhnin,2,0,Regular,0,2,0,1:01,0,2,9
2018,Bnei Yehuda Tel Aviv,2,0,Regular,0,1,1,2:03,-1,1,10
2018,Ironi Kiryat Shmona,2,0,Regular,0,1,1,2:03,-1,1,11
2018,Maccabi Netanya,2,0,Regular,0,1,1,1:06,-5,1,12
2018,Beitar Jerusalem,2,0,Regular,0,0,2,1:05,-4,0,13
2018,Maccabi Tel Aviv,3,0,Regular,2,1,0,7:02,5,7,0
2018,Hapoel Hadera,3,1,Regular,2,1,0,4:02,2,7,1
2018,FC Ashdod,3,0,Regular,2,0,1,2:02,0,6,2
2018,Maccabi Petah Tikva,3,0,Regular,1,2,0,7:04,3,5,3
2018,Hapoel Haifa,3,0,Regular,1,1,1,7:03,4,4,4
2018,Ironi Kiryat Shmona,3,0,Regular,1,1,1,3:03,0,4,5
2018,Maccabi Haifa,3,0,Regular,1,1,1,3:03,0,4,6
2018,Hapoel Tel Aviv,3,1,Regular,1,1,1,3:03,0,4,7
2018,Hapoel Raanana,3,0,Regular,1,1,1,3:05,-2,4,8
2018,Ihud Bnei Sakhnin,3,0,Regular,0,3,0,2:02,0,3,9
2018,Bnei Yehuda Tel Aviv,3,0,Regular,0,2,1,3:04,-1,2,10
2018,Hapoel Beer Sheva,3,0,Regular,0,2,1,2:03,-1,2,11
2018,Beitar Jerusalem,3,0,Regular,0,1,2,3:07,-4,1,12
2018,Maccabi Netanya,3,0,Regular,0,1,2,1:07,-6,1,13
2018,Maccabi Tel Aviv,4,0,Regular,3,1,0,9:03,6,10,0
2018,Hapoel Hadera,4,1,Regular,3,1,0,6:02,4,10,1
2018,Maccabi Petah Tikva,4,0,Regular,2,2,0,9:05,4,8,2
2018,FC Ashdod,4,0,Regular,2,1,1,3:03,0,7,3
2018,Ironi Kiryat Shmona,4,0,Regular,1,2,1,3:03,0,5,4
2018,Hapoel Tel Aviv,4,1,Regular,1,2,1,3:03,0,5,5
2018,Hapoel Raanana,4,0,Regular,1,2,1,4:06,-2,5,6
2018,Hapoel Haifa,4,0,Regular,1,1,2,7:05,2,4,7
2018,Maccabi Haifa,4,0,Regular,1,1,2,4:05,-1,4,8
2018,Beitar Jerusalem,4,0,Regular,1,1,2,6:09,-3,4,9
2018,Ihud Bnei Sakhnin,4,0,Regular,0,3,1,4:05,-1,3,10
2018,Bnei Yehuda Tel Aviv,4,0,Regular,0,3,1,3:04,-1,3,11
2018,Hapoel Beer Sheva,4,0,Regular,0,3,1,2:03,-1,3,12
2018,Maccabi Netanya,4,0,Regular,0,1,3,2:09,-7,1,13
2018,Hapoel Hadera,5,1,Regular,4,1,0,8:03,5,13,0
2018,Maccabi Tel Aviv,5,0,Regular,3,2,0,9:03,6,11,1
2018,Maccabi Petah Tikva,5,0,Regular,2,3,0,10:06,4,9,2
2018,Ironi Kiryat Shmona,5,0,Regular,2,2,1,5:03,2,8,3
2018,FC Ashdod,5,0,Regular,2,1,2,4:07,-3,7,4
2018,Bnei Yehuda Tel Aviv,5,0,Regular,1,3,1,6:04,2,6,5
2018,Hapoel Tel Aviv,5,1,Regular,1,3,1,3:03,0,6,6
2018,Hapoel Haifa,5,0,Regular,1,2,2,8:06,2,5,7
2018,Maccabi Haifa,5,0,Regular,1,2,2,4:05,-1,5,8
2018,Hapoel Raanana,5,0,Regular,1,2,2,4:09,-5,5,9
2018,Hapoel Beer Sheva,5,0,Regular,0,4,1,2:03,-1,4,10
2018,Maccabi Netanya,5,0,Regular,1,1,3,6:10,-4,4,11
2018,Beitar Jerusalem,5,0,Regular,1,1,3,6:11,-5,4,12
2018,Ihud Bnei Sakhnin,5,0,Regular,0,3,2,5:07,-2,3,13
2018,Hapoel Hadera,6,1,Regular,5,1,0,9:03,6,16,0
2018,Maccabi Tel Aviv,6,0,Regular,4,2,0,11:03,8,14,1
2018,Bnei Yehuda Tel Aviv,6,0,Regular,2,3,1,9:05,4,9,2
2018,Maccabi Petah Tikva,6,0,Regular,2,3,1,11:10,1,9,3
2018,Ironi Kiryat Shmona,6,0,Regular,2,2,2,5:04,1,8,4
2018,FC Ashdod,6,0,Regular,2,2,2,4:07,-3,8,5
2018,Hapoel Beer Sheva,6,0,Regular,1,4,1,6:04,2,7,6
2018,Hapoel Tel Aviv,6,1,Regular,1,4,1,3:03,0,7,7
2018,Ihud Bnei Sakhnin,6,0,Regular,1,3,2,8:07,1,6,8
2018,Maccabi Haifa,6,0,Regular,1,3,2,5:06,-1,6,9
2018,Hapoel Raanana,6,0,Regular,1,3,2,5:10,-5,6,10
2018,Hapoel Haifa,6,0,Regular,1,2,3,8:09,-1,5,11
2018,Maccabi Netanya,6,0,Regular,1,1,4,7:13,-6,4,12
2018,Beitar Jerusalem,6,0,Regular,1,1,4,6:13,-7,4,13
2018,Maccabi Tel Aviv,7,0,Regular,5,2,0,15:03,12,17,0
2018,Hapoel Hadera,7,1,Regular,5,1,1,9:07,2,16,1
2018,Bnei Yehuda Tel Aviv,7,0,Regular,2,4,1,9:05,4,10,2
2018,Hapoel Beer Sheva,7,0,Regular,2,4,1,8:04,4,10,3
2018,Maccabi Petah Tikva,7,0,Regular,2,4,1,11:10,1,10,4
2018,Ironi Kiryat Shmona,7,0,Regular,2,3,2,6:05,1,9,5
2018,FC Ashdod,7,0,Regular,2,3,2,5:08,-3,9,6
2018,Hapoel Tel Aviv,7,1,Regular,1,5,1,3:03,0,8,7
2018,Ihud Bnei Sakhnin,7,0,Regular,1,4,2,8:07,1,7,8
2018,Maccabi Netanya,7,0,Regular,2,1,4,9:13,-4,7,9
2018,Hapoel Haifa,7,0,Regular,1,3,3,9:10,-1,6,10
2018,Maccabi Haifa,7,0,Regular,1,3,3,5:08,-3,6,11
2018,Hapoel Raanana,7,0,Regular,1,3,3,5:12,-7,6,12
2018,Beitar Jerusalem,7,0,Regular,1,2,4,7:14,-7,5,13
2018,Maccabi Tel Aviv,8,0,Regular,6,2,0,18:04,14,20,0
2018,Hapoel Hadera,8,1,Regular,6,1,1,12:09,3,19,1
2018,Bnei Yehuda Tel Aviv,8,0,Regular,3,4,1,14:06,8,13,2
2018,Ironi Kiryat Shmona,8,0,Regular,3,3,2,9:05,4,12,3
2018,Hapoel Beer Sheva,8,0,Regular,2,4,2,8:05,3,10,4
2018,Maccabi Petah Tikva,8,0,Regular,2,4,2,11:11,0,10,5
2018,Maccabi Netanya,8,0,Regular,3,1,4,10:13,-3,10,6
2018,Maccabi Haifa,8,0,Regular,2,3,3,7:09,-2,9,7
2018,FC Ashdod,8,0,Regular,2,3,3,7:11,-4,9,8
2018,Hapoel Raanana,8,0,Regular,2,3,3,6:12,-6,9,9
2018,Hapoel Tel Aviv,8,1,Regular,1,5,2,4:05,-1,8,10
2018,Ihud Bnei Sakhnin,8,0,Regular,1,4,3,8:10,-2,7,11
2018,Hapoel Haifa,8,0,Regular,1,3,4,10:13,-3,6,12
2018,Beitar Jerusalem,8,0,Regular,1,2,5,8:19,-11,5,13
2018,Maccabi Tel Aviv,9,0,Regular,7,2,0,21:04,17,23,0
2018,Hapoel Hadera,9,1,Regular,6,1,2,12:11,1,19,1
2018,Bnei Yehuda Tel Aviv,9,0,Regular,4,4,1,16:06,10,16,2
2018,Ironi Kiryat Shmona,9,0,Regular,4,3,2,10:05,5,15,3
2018,Hapoel Beer Sheva,9,0,Regular,3,4,2,10:06,4,13,4
2018,Maccabi Netanya,9,0,Regular,4,1,4,12:14,-2,13,5
2018,Maccabi Petah Tikva,9,0,Regular,2,4,3,11:12,-1,10,6
2018,Hapoel Haifa,9,0,Regular,2,3,4,13:13,0,9,7
2018,Maccabi Haifa,9,0,Regular,2,3,4,8:11,-3,9,8
2018,FC Ashdod,9,0,Regular,2,3,4,7:14,-7,9,9
2018,Hapoel Raanana,9,0,Regular,2,3,4,7:14,-7,9,10
2018,Hapoel Tel Aviv,9,1,Regular,1,5,3,5:07,-2,8,11
2018,Beitar Jerusalem,9,0,Regular,2,2,5,10:20,-10,8,12
2018,Ihud Bnei Sakhnin,9,0,Regular,1,4,4,8:13,-5,7,13
2018,Maccabi Tel Aviv,10,0,Regular,8,2,0,23:05,18,26,0
2018,Bnei Yehuda Tel Aviv,10,0,Regular,5,4,1,18:06,12,19,1
2018,Hapoel Hadera,10,1,Regular,6,1,3,13:13,0,19,2
2018,Hapoel Beer Sheva,10,0,Regular,4,4,2,13:08,5,16,3
2018,Ironi Kiryat Shmona,10,0,Regular,4,3,3,11:07,4,15,4
2018,Maccabi Petah Tikva,10,0,Regular,3,4,3,12:12,0,13,5
2018,Maccabi Netanya,10,0,Regular,4,1,5,12:15,-3,13,6
2018,Maccabi Haifa,10,0,Regular,3,3,4,10:12,-2,12,7
2018,Ihud Bnei Sakhnin,10,0,Regular,2,4,4,12:16,-4,10,8
2018,Hapoel Raanana,10,0,Regular,2,4,4,7:14,-7,10,9
2018,Hapoel Haifa,10,0,Regular,2,3,5,13:15,-2,9,10
2018,Hapoel Tel Aviv,10,1,Regular,1,6,3,5:07,-2,9,11
2018,FC Ashdod,10,0,Regular,2,3,5,10:18,-8,9,12
2018,Beitar Jerusalem,10,0,Regular,2,2,6,12:23,-11,8,13
2018,Maccabi Tel Aviv,11,0,Regular,8,3,0,24:06:00,18,27,0
2018,Hapoel Hadera,11,1,Regular,6,2,3,15:15,0,20,1
2018,Bnei Yehuda Tel Aviv,11,0,Regular,5,4,2,18:07,11,19,2
2018,Hapoel Beer Sheva,11,0,Regular,4,5,2,15:10,5,17,3
2018,Ironi Kiryat Shmona,11,0,Regular,4,3,4,11:08,3,15,4
2018,Maccabi Petah Tikva,11,0,Regular,3,5,3,13:13,0,14,5
2018,Maccabi Netanya,11,0,Regular,4,2,5,13:16,-3,14,6
2018,Ihud Bnei Sakhnin,11,0,Regular,3,4,4,13:16,-3,13,7
2018,Hapoel Raanana,11,0,Regular,3,4,4,9:15,-6,13,8
2018,Hapoel Haifa,11,0,Regular,3,3,5,16:16,0,12,9
2018,Maccabi Haifa,11,0,Regular,3,3,5,11:15,-4,12,10
2018,FC Ashdod,11,0,Regular,3,3,5,11:18,-7,12,11
2018,Hapoel Tel Aviv,11,1,Regular,1,7,3,6:08,-2,10,12
2018,Beitar Jerusalem,11,0,Regular,2,2,7,13:25,-12,8,13
2018,Maccabi Tel Aviv,12,0,Regular,9,3,0,28:06:00,22,30,0
2018,Bnei Yehuda Tel Aviv,12,0,Regular,6,4,2,20:07,13,22,1
2018,Hapoel Hadera,12,1,Regular,6,3,3,15:15,0,21,2
2018,Hapoel Beer Sheva,12,0,Regular,4,6,2,19:14,5,18,3
2018,Ironi Kiryat Shmona,12,0,Regular,4,3,5,11:10,1,15,4
2018,Maccabi Petah Tikva,12,0,Regular,3,6,3,13:13,0,15,5
2018,Maccabi Haifa,12,0,Regular,4,3,5,13:15,-2,15,6
2018,Maccabi Netanya,12,0,Regular,4,3,5,14:17,-3,15,7
2018,Hapoel Raanana,12,0,Regular,3,5,4,9:15,-6,14,8
2018,Hapoel Haifa,12,0,Regular,3,4,5,20:20,0,13,9
2018,Ihud Bnei Sakhnin,12,0,Regular,3,4,5,13:18,-5,13,10
2018,FC Ashdod,12,0,Regular,3,3,6,11:22,-11,12,11
2018,Hapoel Tel Aviv,12,1,Regular,1,8,3,6:08,-2,11,12
2018,Beitar Jerusalem,12,0,Regular,2,3,7,14:26,-12,9,13
2018,Maccabi Tel Aviv,13,0,Regular,10,3,0,31:07:00,24,33,0
2018,Bnei Yehuda Tel Aviv,13,0,Regular,6,4,3,21:10,11,22,1
2018,Hapoel Hadera,13,1,Regular,6,3,4,15:16,-1,21,2
2018,Hapoel Beer Sheva,13,0,Regular,4,7,2,20:15,5,19,3
2018,Maccabi Netanya,13,0,Regular,5,3,5,15:17,-2,18,4
2018,Hapoel Haifa,13,0,Regular,4,4,5,23:20,3,16,5
2018,Ironi Kiryat Shmona,13,0,Regular,4,4,5,13:12,1,16,6
2018,Maccabi Petah Tikva,13,0,Regular,3,7,3,14:14,0,16,7
2018,Maccabi Haifa,13,0,Regular,4,4,5,15:17,-2,16,8
2018,Ihud Bnei Sakhnin,13,0,Regular,3,5,5,14:19,-5,14,9
2018,Hapoel Raanana,13,0,Regular,3,5,5,9:18,-9,14,10
2018,FC Ashdod,13,0,Regular,3,4,6,12:23,-11,13,11
2018,Beitar Jerusalem,13,0,Regular,3,3,7,17:26,-9,12,12
2018,Hapoel Tel Aviv,13,1,Regular,1,8,4,6:11,-5,11,13
2018,Maccabi Tel Aviv,14,0,Regular,11,3,0,34:08:00,26,36,0
2018,Bnei Yehuda Tel Aviv,14,0,Regular,7,4,3,23:10,13,25,1
2018,Hapoel Beer Sheva,14,0,Regular,5,7,2,22:16,6,22,2
2018,Hapoel Hadera,14,1,Regular,6,4,4,16:17,-1,22,3
2018,Hapoel Haifa,14,0,Regular,5,4,5,25:21:00,4,19,4
2018,Maccabi Netanya,14,0,Regular,5,3,6,16:19,-3,18,5
2018,Maccabi Petah Tikva,14,0,Regular,3,8,3,14:14,0,17,6
2018,Hapoel Raanana,14,0,Regular,4,5,5,11:19,-8,17,7
2018,Ironi Kiryat Shmona,14,0,Regular,4,4,6,14:14,0,16,8
2018,Maccabi Haifa,14,0,Regular,4,4,6,16:20,-4,16,9
2018,Ihud Bnei Sakhnin,14,0,Regular,3,5,6,15:21,-6,14,10
2018,Beitar Jerusalem,14,0,Regular,3,4,7,17:26,-9,13,11
2018,FC Ashdod,14,0,Regular,3,4,7,12:25,-13,13,12
2018,Hapoel Tel Aviv,14,1,Regular,1,9,4,7:12,-5,12,13
2018,Maccabi Tel Aviv,15,0,Regular,12,3,0,37:08:00,29,39,0
2018,Bnei Yehuda Tel Aviv,15,0,Regular,7,5,3,24:11:00,13,26,1
2018,Hapoel Beer Sheva,15,0,Regular,5,7,3,22:19,3,22,2
2018,Hapoel Hadera,15,1,Regular,6,4,5,16:20,-4,22,3
2018,Maccabi Netanya,15,0,Regular,6,3,6,18:19,-1,21,4
2018,Hapoel Haifa,15,0,Regular,5,5,5,26:22:00,4,20,5
2018,Maccabi Haifa,15,0,Regular,5,4,6,17:20,-3,19,6
2018,Maccabi Petah Tikva,15,0,Regular,3,9,3,15:15,0,18,7
2018,Hapoel Raanana,15,0,Regular,4,6,5,12:20,-8,18,8
2018,Ironi Kiryat Shmona,15,0,Regular,4,5,6,15:15,0,17,9
2018,Beitar Jerusalem,15,0,Regular,4,4,7,20:26,-6,16,10
2018,Ihud Bnei Sakhnin,15,0,Regular,3,5,7,15:23,-8,14,11
2018,Hapoel Tel Aviv,15,1,Regular,1,10,4,8:13,-5,13,12
2018,FC Ashdod,15,0,Regular,3,4,8,12:26,-14,13,13
2018,Maccabi Tel Aviv,16,0,Regular,13,3,0,39:08:00,31,42,0
2018,Bnei Yehuda Tel Aviv,16,0,Regular,7,5,4,24:12:00,12,26,1
2018,Hapoel Beer Sheva,16,0,Regular,6,7,3,23:19,4,25,2
2018,Hapoel Hadera,16,1,Regular,7,4,5,19:20,-1,25,3
2018,Maccabi Netanya,16,0,Regular,7,3,6,19:19,0,24,4
2018,Maccabi Haifa,16,0,Regular,6,4,6,18:20,-2,22,5
2018,Hapoel Haifa,16,0,Regular,5,6,5,27:23:00,4,21,6
2018,Maccabi Petah Tikva,16,0,Regular,3,9,4,15:18,-3,18,7
2018,Hapoel Raanana,16,0,Regular,4,6,6,12:22,-10,18,8
2018,Ironi Kiryat Shmona,16,0,Regular,4,5,7,15:16,-1,17,9
2018,Beitar Jerusalem,16,0,Regular,4,5,7,21:27,-6,17,10
2018,Hapoel Tel Aviv,16,1,Regular,2,10,4,10:13,-3,16,11
2018,Ihud Bnei Sakhnin,16,0,Regular,3,5,8,15:25,-10,14,12
2018,FC Ashdod,16,0,Regular,3,4,9,12:27,-15,13,13
2018,Maccabi Tel Aviv,17,0,Regular,14,3,0,43:09:00,34,45,0
2018,Bnei Yehuda Tel Aviv,17,0,Regular,8,5,4,27:13:00,14,29,1
2018,Hapoel Hadera,17,1,Regular,7,5,5,20:21,-1,26,2
2018,Hapoel Beer Sheva,17,0,Regular,6,7,4,24:22:00,2,25,3
2018,Maccabi Haifa,17,0,Regular,7,4,6,20:21,-1,25,4
2018,Maccabi Netanya,17,0,Regular,7,3,7,20:23,-3,24,5
2018,Hapoel Haifa,17,0,Regular,5,7,5,28:24:00,4,22,6
2018,Ironi Kiryat Shmona,17,0,Regular,5,5,7,16:16,0,20,7
2018,Hapoel Raanana,17,0,Regular,4,7,6,13:23,-10,19,8
2018,Maccabi Petah Tikva,17,0,Regular,3,9,5,16:20,-4,18,9
2018,Beitar Jerusalem,17,0,Regular,4,6,7,21:27,-6,18,10
2018,Hapoel Tel Aviv,17,1,Regular,2,10,5,10:14,-4,16,11
2018,Ihud Bnei Sakhnin,17,0,Regular,3,6,8,15:25,-10,15,12
2018,FC Ashdod,17,0,Regular,3,5,9,13:28,-15,14,13
2018,Maccabi Tel Aviv,18,0,Regular,14,4,0,44:10:00,34,46,0
2018,Bnei Yehuda Tel Aviv,18,0,Regular,8,6,4,27:13:00,14,30,1
2018,Hapoel Hadera,18,1,Regular,8,5,5,22:22,0,29,2
2018,Maccabi Haifa,18,0,Regular,8,4,6,22:21,1,28,3
2018,Maccabi Netanya,18,0,Regular,8,3,7,21:23,-2,27,4
2018,Hapoel Haifa,18,0,Regular,6,7,5,32:26:00,6,25,5
2018,Hapoel Beer Sheva,18,0,Regular,6,7,5,24:24:00,0,25,6
2018,Ironi Kiryat Shmona,18,0,Regular,5,6,7,16:16,0,21,7
2018,Hapoel Raanana,18,0,Regular,4,8,6,13:23,-10,20,8
2018,Beitar Jerusalem,18,0,Regular,4,7,7,21:27,-6,19,9
2018,Maccabi Petah Tikva,18,0,Regular,3,9,6,18:24,-6,18,10
2018,Hapoel Tel Aviv,18,1,Regular,2,11,5,11:15,-4,17,11
2018,Ihud Bnei Sakhnin,18,0,Regular,3,6,9,16:27,-11,15,12
2018,FC Ashdod,18,0,Regular,3,5,10,13:29,-16,14,13
2018,Maccabi Tel Aviv,19,0,Regular,15,4,0,45:10:00,35,49,0
2018,Bnei Yehuda Tel Aviv,19,0,Regular,8,7,4,27:13:00,14,31,1
2018,Maccabi Haifa,19,0,Regular,8,5,6,22:21,1,29,2
2018,Hapoel Hadera,19,1,Regular,8,5,6,23:25,-2,29,3
2018,Hapoel Haifa,19,0,Regular,7,7,5,36:26:00,10,28,4
2018,Hapoel Beer Sheva,19,0,Regular,7,7,5,27:25:00,2,28,5
2018,Maccabi Netanya,19,0,Regular,8,4,7,21:23,-2,28,6
2018,Ironi Kiryat Shmona,19,0,Regular,6,6,7,19:17,2,24,7
2018,Hapoel Raanana,19,0,Regular,4,9,6,13:23,-10,21,8
2018,Beitar Jerusalem,19,0,Regular,4,7,8,21:28,-7,19,9
2018,Hapoel Tel Aviv,19,1,Regular,2,12,5,12:16,-4,18,10
2018,Maccabi Petah Tikva,19,0,Regular,3,9,7,19:27,-8,18,11
2018,Ihud Bnei Sakhnin,19,0,Regular,3,6,10,16:31,-15,15,12
2018,FC Ashdod,19,0,Regular,3,6,10,14:30,-16,15,13
2018,Maccabi Tel Aviv,20,0,Regular,16,4,0,47:10:00,37,52,0
2018,Bnei Yehuda Tel Aviv,20,0,Regular,8,7,5,29:16:00,13,31,1
2018,Maccabi Haifa,20,0,Regular,8,6,6,22:21,1,30,2
2018,Hapoel Haifa,20,0,Regular,7,8,5,37:27:00,10,29,3
2018,Maccabi Netanya,20,0,Regular,8,5,7,21:23,-2,29,4
2018,Hapoel Hadera,20,1,Regular,8,5,7,23:27,-4,29,5
2018,Hapoel Beer Sheva,20,0,Regular,7,7,6,28:28:00,0,28,6
2018,Ironi Kiryat Shmona,20,0,Regular,6,7,7,20:18,2,25,7
2018,Hapoel Raanana,20,0,Regular,5,9,6,16:24,-8,24,8
2018,Beitar Jerusalem,20,0,Regular,5,7,8,25:29:00,-4,22,9
2018,Hapoel Tel Aviv,20,1,Regular,3,12,5,15:18,-3,21,10
2018,Maccabi Petah Tikva,20,0,Regular,4,9,7,20:27,-7,21,11
2018,Ihud Bnei Sakhnin,20,0,Regular,3,6,11,16:32,-16,15,12
2018,FC Ashdod,20,0,Regular,3,6,11,15:34,-19,15,13
2018,Maccabi Tel Aviv,21,0,Regular,16,5,0,48:11:00,37,53,0
2018,Maccabi Haifa,21,0,Regular,9,6,6,25:23:00,2,33,1
2018,Hapoel Hadera,21,1,Regular,9,5,7,26:29:00,-3,32,2
2018,Bnei Yehuda Tel Aviv,21,0,Regular,8,7,6,29:18:00,11,31,3
2018,Hapoel Haifa,21,0,Regular,7,9,5,38:28:00,10,30,4
2018,Maccabi Netanya,21,0,Regular,8,6,7,22:24,-2,30,5
2018,Hapoel Beer Sheva,21,0,Regular,7,8,6,29:29:00,0,29,6
2018,Ironi Kiryat Shmona,21,0,Regular,6,8,7,22:20,2,26,7
2018,Beitar Jerusalem,21,0,Regular,6,7,8,27:29:00,-2,25,8
2018,Hapoel Raanana,21,0,Regular,5,10,6,17:25,-8,25,9
2018,Maccabi Petah Tikva,21,0,Regular,4,10,7,21:28,-7,22,10
2018,Hapoel Tel Aviv,21,1,Regular,3,12,6,17:21,-4,21,11
2018,Ihud Bnei Sakhnin,21,0,Regular,3,7,11,18:34,-16,16,12
2018,FC Ashdod,21,0,Regular,3,6,12,17:37,-20,15,13
2018,Maccabi Tel Aviv,22,0,Regular,16,6,0,48:11:00,37,54,0
2018,Bnei Yehuda Tel Aviv,22,0,Regular,9,7,6,33:18:00,15,34,1
2018,Maccabi Haifa,22,0,Regular,9,7,6,26:24:00,2,34,2
2018,Maccabi Netanya,22,0,Regular,9,6,7,23:24,-1,33,3
2018,Hapoel Hadera,22,1,Regular,9,5,8,26:33:00,-7,32,4
2018,Hapoel Haifa,22,0,Regular,7,9,6,38:29:00,9,30,5
2018,Hapoel Beer Sheva,22,0,Regular,7,8,7,29:30:00,-1,29,6
2018,Ironi Kiryat Shmona,22,0,Regular,6,8,8,22:22,0,26,7
2018,Beitar Jerusalem,22,0,Regular,6,8,8,28:30:00,-2,26,8
2018,Maccabi Petah Tikva,22,0,Regular,5,10,7,23:28,-5,25,9
2018,Hapoel Raanana,22,0,Regular,5,10,7,17:26,-9,25,10
2018,Hapoel Tel Aviv,22,1,Regular,4,12,6,18:21,-3,24,11
2018,FC Ashdod,22,0,Regular,4,6,12,18:37,-19,18,12
2018,Ihud Bnei Sakhnin,22,0,Regular,3,8,11,18:34,-16,17,13
2018,Maccabi Tel Aviv,23,0,Regular,17,6,0,51:11:00,40,57,0
2018,Bnei Yehuda Tel Aviv,23,0,Regular,10,7,6,37:20:00,17,37,1
2018,Maccabi Haifa,23,0,Regular,10,7,6,29:25:00,4,37,2
2018,Maccabi Netanya,23,0,Regular,10,6,7,27:25:00,2,36,3
2018,Hapoel Beer Sheva,23,0,Regular,8,8,7,32:31:00,1,32,4
2018,Hapoel Hadera,23,1,Regular,9,5,9,27:36:00,-9,32,5
2018,Hapoel Haifa,23,0,Regular,7,9,7,40:33:00,7,30,6
2018,Ironi Kiryat Shmona,23,0,Regular,6,8,9,22:25,-3,26,7
2018,Beitar Jerusalem,23,0,Regular,6,8,9,29:33:00,-4,26,8
2018,Hapoel Raanana,23,0,Regular,5,11,7,17:26,-9,26,9
2018,Hapoel Tel Aviv,23,1,Regular,4,13,6,18:21,-3,25,10
2018,Maccabi Petah Tikva,23,0,Regular,5,10,8,24:32:00,-8,25,11
2018,FC Ashdod,23,0,Regular,5,6,12,20:38,-18,21,12
2018,Ihud Bnei Sakhnin,23,0,Regular,3,8,12,19:36,-17,17,13
2018,Maccabi Tel Aviv,24,0,Regular,18,6,0,53:11:00,42,60,0
2018,Maccabi Netanya,24,0,Regular,11,6,7,29:26:00,3,39,1
2018,Maccabi Haifa,24,0,Regular,10,8,6,29:25:00,4,38,2
2018,Bnei Yehuda Tel Aviv,24,0,Regular,10,7,7,38:22:00,16,37,3
2018,Hapoel Beer Sheva,24,0,Regular,9,8,7,34:32:00,2,35,4
2018,Hapoel Hadera,24,1,Regular,9,5,10,28:38:00,-10,32,5
2018,Hapoel Haifa,24,0,Regular,7,10,7,40:33:00,7,31,6
2018,Beitar Jerusalem,24,0,Regular,7,8,9,31:33:00,-2,29,7
2018,Ironi Kiryat Shmona,24,0,Regular,6,9,9,22:25,-3,27,8
2018,Hapoel Raanana,24,0,Regular,5,11,8,17:28,-11,26,9
2018,Hapoel Tel Aviv,24,1,Regular,4,13,7,19:23,-4,25,10
2018,Maccabi Petah Tikva,24,0,Regular,5,10,9,24:34:00,-10,25,11
2018,FC Ashdod,24,0,Regular,5,7,12,20:38,-18,22,12
2018,Ihud Bnei Sakhnin,24,0,Regular,4,8,12,21:37,-16,20,13
2018,Maccabi Tel Aviv,25,0,Regular,19,6,0,55:11:00,44,63,0
2018,Maccabi Netanya,25,0,Regular,12,6,7,32:27:00,5,42,1
2018,Maccabi Haifa,25,0,Regular,11,8,6,31:25:00,6,41,2
2018,Hapoel Beer Sheva,25,0,Regular,10,8,7,36:32:00,4,38,3
2018,Bnei Yehuda Tel Aviv,25,0,Regular,10,7,8,38:23:00,15,37,4
2018,Hapoel Hadera,25,1,Regular,9,5,11,28:39:00,-11,32,5
2018,Hapoel Haifa,25,0,Regular,7,10,8,40:35:00,5,31,6
2018,Ironi Kiryat Shmona,25,0,Regular,7,9,9,23:25,-2,30,7
2018,Beitar Jerusalem,25,0,Regular,7,8,10,32:36:00,-4,29,8
